ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,5456991354880.0,34.555214,27.918217,32.521,0.5992,0.46,114.28799999999998,6.555,62.966,65.596,1.0,5456.99135488,1.63,36.89,-20.21,0.16
AAPL,Apple Inc.,Technology,United States,USD,4455019315200.0,34.926777,41.475544,26.655,2.4856,0.36,148.75101,78.445,27.618998,32.623002,1.0,4455.0193152,0.63,25.04,-13.8,0.12
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4235960254464.0,17.378824,6.8052497,23.864,0.9689,0.26,48.676,18.859,54.771,34.033,1.0,4235.960254464,1.19,32.82,-21.05,0.14
MSFT,Microsoft Corporation,Technology,United States,USD,3689605234688.0,27.65053,8.341812,19.093,1.6526,0.72,34.039003,29.118,40.305,45.111000000000004,1.0,3689.605234688,0.7,32.2,-34.5,0.07
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2859775295488.0,21.329847,5.1827745,17.692,1.4805,,30.558002000000002,45.617,17.44,13.689000000000002,1.0,2859.775295488,1.18,34.46,-21.74,0.13
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2232725012480.0,32.46531,89.778564,4.822,1.0092,0.88,39.969003,15.174,49.923,60.344005,1.0,2232.72501248,2.12,40.49,-21.55,0.21
AVGO,Broadcom Inc.,Technology,United States,USD,1987812261888.0,69.75292,22.670645,48.11,0.4748,0.62,37.280998,74.018,38.848,48.988,1.0,1987.812261888,1.93,47.73,-28.67,0.14
SPCX,Space Exploration Technologies ,Industrials,United States,USD,1861380734976.0,,14.632352,643.163,,,,31.211,-35.661998,-1.804,1.0,1861.380734976,3.27,109.99,-48.78,0.1
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1515689738240.0,22.392548,5.803453,14.024,0.8881,0.36,29.848000000000003,42.997,29.834998000000002,34.827000000000005,1.0,1515.68973824,1.11,38.51,-32.89,0.11
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1342688198656.0,314.77777,15.456239,122.353,4.8481,,4.6669997,18.373,3.671,1.4099999,1.0,1342.688198656,1.97,46.5,-39.1,0.16
SKHY,SK hynix Inc.,Technology,South Korea,USD,1176016519168.0,22.267473,6.315496,-0.476,0.2662,,92.67999999999999,7.075,85.682,76.328003,1.0,1176.016519168,6.0,152.56,-34.62,0.08
BRK-B,Berkshire Hathaway Inc. New,Financial Services,United States,USD,1085189980160.0,12.908836,0.0010165783,3.701,,,12.1199995,17.142,22.296,32.561,1.0,1085.18998016,0.02,14.64,-9.42,0.05
LLY,Eli Lilly and Company,Healthcare,United States,USD,1077650653184.0,40.611355,34.62497,27.182,1.5497,0.57,102.28600000000002,162.071,33.528998,54.222,1.0,1077.650653184,0.35,35.65,-23.18,0.07
MU,"Micron Technology, Inc.",Technology,United States,USD,1072731521024.0,21.489367,10.646528,14.798,0.1265,0.06,66.63799999999999,6.33,55.906,80.370003,1.0,1072.731521024,3.38,81.24,-39.1,0.15
JPM,JP Morgan Chase & Co.,Financial Services,United States,USD,965213945856.0,15.557411,2.7300065,,1.7597,1.66,17.788999999999998,,34.921002,50.394000000000005,1.0,965.213945856,0.72,22.3,-15.47,0.21
WMT,Walmart Inc.,Consumer Defensive,United States,USD,920908922880.0,40.74648,9.76705,22.184,4.2943,0.87,24.132,74.816,3.1350000000000002,4.2150001999999995,1.0,920.90892288,-0.06,24.52,-19.23,0.02
AMD,"Advanced Micro Devices, Inc.",Technology,United States,USD,788501757952.0,123.53197,11.726105,81.538,1.0056,,10.196,6.361,15.577,17.25,1.0,788.501757952,3.04,71.55,-27.76,0.16
ASML,ASML Holding N.V. - New York Re,Technology,Netherlands,USD,709778407424.0,63.02524,1563.0367,2922.996,2.0855,0.5,53.942,9.092,30.114,37.057,1.0,709.778407424,2.33,46.27,-21.95,0.21
V,Visa Inc.,Financial Services,United States,USD,682312466432.0,31.102129,19.36672,21.942,1.6386,0.75,61.19,67.821,50.782000000000004,66.130996,1.0,682.312466432,0.19,21.92,-17.18,0.08
XOM,ExxonMobil Holdings Corporation,Energy,United States,USD,652190351360.0,20.439432,2.514426,10.236,1.2507,2.58,12.584000000000001,15.921,9.072,15.859000000000002,1.0,652.19035136,-0.47,25.41,-20.11,-0.06
JNJ,Johnson & Johnson,Healthcare,United States,USD,631586160640.0,30.439024,7.4277287,18.838,4.3217,2.06,25.741999999999997,57.709,21.482,29.189999999999998,1.0,631.58616064,-0.13,18.31,-10.96,0.02
INTC,Intel Corporation,Technology,United States,USD,549413289984.0,,6.0233884,33.481,,,-10.715,48.997,-19.794,12.189999,1.0,549.413289984,2.75,79.23,-41.9,0.14
MA,Mastercard Incorporated,Financial Services,United States,USD,496732635136.0,31.17317,88.65541,22.673,1.724,0.62,241.202,439.583,46.339000000000006,61.108,1.0,496.732635136,0.18,22.21,-20.91,0.08
ORCL,Oracle Corporation,Technology,United States,USD,449987182592.0,26.841925,11.980062,19.104,0.8536,1.37,53.376000000000005,388.87,25.368000000000002,36.202,1.0,449.987182592,1.72,67.44,-64.58,0.09
BAC,Bank of America Corporation,Financial Services,United States,USD,448165216256.0,14.801385,1.6290478,,1.0872,1.98,11.1990005,,29.524,38.305,1.0,448.165216256,0.64,21.32,-17.93,0.19
