ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,4862365925376.0,30.742725,24.876085,29.108,0.5372,0.51,114.28799999999998,6.555,62.966,65.596,1.0,4862.365925376,1.62,36.47,-20.21,0.15
AAPL,Apple Inc.,Technology,United States,USD,4537070911488.0,35.344395,42.549587,26.999,2.6801,0.32,148.75101,78.445,27.618998,32.623002,1.0,4537.070911488,0.67,25.85,-13.8,0.12
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4355446800384.0,17.878012,6.99721,24.554,0.9042,0.26,48.676,18.859,54.771,34.033,1.0,4355.446800384,1.19,32.1,-21.05,0.15
MSFT,Microsoft Corporation,Technology,United States,USD,3450799652864.0,25.889692,7.8018975,17.514,1.3931,0.81,34.039003,29.118,40.305,45.111000000000004,1.0,3450.799652864,0.7,31.76,-34.5,0.07
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2921415835648.0,21.848751,6.6089115,17.931,1.2638,,30.558002000000002,40.468,17.44,13.689000000000002,1.0,2921.415835648,1.18,34.28,-21.74,0.13
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2096632168448.0,35.55409,84.30622,4.497,0.9795,0.94,39.969003,15.174,49.923,60.344005,1.0,2096.632168448,2.12,40.8,-21.55,0.21
AVGO,Broadcom Inc.,Technology,United States,USD,1852030844928.0,64.77204,21.122084,44.921,0.4359,0.67,37.280998,74.018,38.848,48.988,1.0,1852.030844928,1.91,47.53,-28.67,0.14
SPCX,Space Exploration Technologies ,Industrials,United States,USD,1427686686720.0,,18.195099,168.224,,,,73.597,-44.998002,-41.627997,1.0,1427.68668672,2.48,97.31,-48.73,0.09
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1418222239744.0,20.95258,5.7982774,13.112,0.7863,0.39,29.848000000000003,42.997,29.834998000000002,30.879,1.0,1418.222239744,1.14,38.16,-33.3,0.11
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1229138690048.0,288.15738,14.212449,111.791,4.5253,,4.6669997,18.373,3.671,1.4099999,1.0,1229.138690048,1.96,46.38,-39.1,0.16
BRK-B,Berkshire Hathaway Inc. New,Financial Services,United States,USD,1103317041152.0,15.228937,0.0010118296,-2.25,,,10.499,17.669,19.305,14.352,1.0,1103.317041152,0.01,14.82,-9.42,0.05
LLY,Eli Lilly and Company,Healthcare,United States,USD,1024468123648.0,40.767918,32.902023,29.34,1.6142,0.6,107.45899999999999,139.015,34.986,49.386,1.0,1024.468123648,0.37,38.31,-23.18,0.07
SKHY,SK hynix Inc.,Technology,South Korea,USD,1020274409472.0,19.79752,9.05926,-0.476,0.5134,,92.67999999999999,7.075,85.682,76.328003,1.0,1020.274409472,,,-34.62,0.08
JPM,JP Morgan Chase & Co.,Financial Services,United States,USD,935128203264.0,15.078869,2.6448984,,1.7159,1.71,17.788999999999998,,34.921002,50.394000000000005,1.0,935.128203264,0.72,22.43,-15.47,0.21
MU,"Micron Technology, Inc.",Technology,United States,USD,929524482048.0,18.595346,9.225244,13.337,0.1285,0.06,66.63799999999999,6.33,55.906,80.370003,1.0,929.524482048,3.34,81.1,-39.1,0.15
WMT,Walmart Inc.,Consumer Defensive,United States,USD,884938375168.0,39.15493,9.3855505,21.312,4.2348,0.89,24.132,74.816,3.1350000000000002,4.2150001999999995,1.0,884.938375168,-0.05,24.87,-19.23,0.02
AMD,"Advanced Micro Devices, Inc.",Technology,United States,USD,776410431488.0,158.18936,12.040104,105.384,1.1376,,8.062999999999999,6.005,13.374,14.396,1.0,776.410431488,3.0,71.54,-27.76,0.16
V,Visa Inc.,Financial Services,United States,USD,683582029824.0,31.133503,19.741724,21.982,1.6622,0.73,61.19,67.821,50.782000000000004,66.130996,1.0,683.582029824,0.21,22.0,-17.18,0.08
XOM,ExxonMobil Holdings Corporation,Energy,United States,USD,644290576384.0,26.21248,2.5327926,12.435,1.3288,2.62,9.873,18.261,7.7649995999999994,6.3549999999999995,1.0,644.290576384,-0.45,25.04,-20.11,-0.06
ASML,ASML Holding N.V. - New York Re,Technology,Netherlands,USD,625698930688.0,56.366783,1400.9579,2576.692,2.0199,0.55,53.942,9.092,30.114,37.057,1.0,625.698930688,2.33,46.07,-21.95,0.22
JNJ,Johnson & Johnson,Healthcare,United States,USD,617777463296.0,29.73898,7.2653327,18.526,4.2228,2.1,25.741999999999997,57.709,21.482,29.189999999999998,1.0,617.777463296,-0.11,18.38,-10.96,0.03
MA,Mastercard Incorporated,Financial Services,United States,USD,506381893632.0,31.506319,75.646774,23.787,1.7742,0.62,232.076,282.059,45.876,60.836,1.0,506.381893632,0.21,22.31,-20.91,0.09
CSCO,"Cisco Systems, Inc.",Technology,United States,USD,457166979072.0,38.663334,9.353278,27.843,1.576,1.48,25.229000000000003,67.541,19.685,24.992001,1.0,457.166979072,0.86,32.87,-15.33,0.12
INTC,Intel Corporation,Technology,United States,USD,454968770560.0,,5.1961517,29.458,,,-10.715,48.997,-19.794,12.189999,1.0,454.96877056,2.65,78.94,-41.9,0.13
ABBV,AbbVie Inc.,Healthcare,United States,USD,443359002624.0,123.61577,-66.61535,17.328,0.4237,2.69,,,5.7860000000000005,32.156,1.0,443.359002624,-0.01,26.05,-17.32,0.05
BAC,Bank of America Corporation,Financial Services,United States,USD,434763104256.0,14.307159,1.5746531,,1.0521,2.07,11.1990005,,29.524,38.305,1.0,434.763104256,0.65,21.59,-17.93,0.19
COST,Costco Wholesale Corporation,Consumer Defensive,United States,USD,422143066112.0,47.954155,25.5349,30.49,4.6293,0.62,29.152,60.257,3.01,3.6730002999999996,1.0,422.143066112,-0.13,19.94,-16.57,0.01
AMAT,"Applied Materials, Inc.",Technology,United States,USD,403069403136.0,47.713345,16.858273,43.353,1.2676,0.42,39.692003,30.399,29.314,31.896,1.0,403.069403136,2.68,59.76,-39.63,0.19
CVX,Chevron Corporation,Energy,United States,USD,392006172672.0,34.350784,2.118593,11.239,0.7805,3.7,6.638,23.989,5.9270002,7.312,1.0,392.006172672,-0.41,22.87,-20.81,-0.06
KO,Coca-Cola Company (The),Consumer Defensive,United States,USD,376860246016.0,26.303303,10.426139,24.167,4.3023,2.4,42.054,115.519,28.558,34.894999999999996,1.0,376.860246016,-0.22,18.64,-7.87,-0.01
UNH,UnitedHealth Group Incorporated,Healthcare,United States,USD,376335040512.0,31.204819,3.5923264,17.26,1.2979,2.2,14.152999,69.211,3.137,7.132999600000001,1.0,376.335040512,0.34,37.97,-28.96,0.07
CAT,"Caterpillar, Inc.",Industrials,United States,USD,375294951424.0,40.598408,20.113302,28.335,1.8977,0.81,51.331,230.793,13.328000000000001,18.180001,1.0,375.294951424,1.7,39.18,-26.36,0.21
ORCL,Oracle Corporation,Technology,United States,USD,374086762496.0,22.276157,9.959355,16.893,0.7209,1.57,53.376000000000005,388.87,25.368000000000002,36.202,1.0,374.086762496,1.65,66.52,-64.58,0.08
GE,GE Aerospace,Industrials,United States,USD,373595144192.0,42.411076,21.179344,33.45,5.2152,0.53,48.231998,113.225,17.716,20.571,1.0,373.595144192,1.21,32.26,-20.85,0.2
LRCX,Lam Research Corporation,Technology,United States,USD,366649442304.0,50.96,34.619564,42.897,1.7182,0.35,65.06600399999999,29.946,31.272,37.433997000000005,1.0,366.649442304,3.19,63.15,-41.76,0.21
HSBC,"HSBC Holdings, plc.",Financial Services,United Kingdom,USD,364982501376.0,17.590082,8.368819,,1.065,3.5,11.611,,34.977000000000004,50.684,1.0,364.982501376,1.3,27.09,-16.28,0.24
PG,Procter & Gamble Company (The),Consumer Defensive,United States,USD,336459300864.0,21.826284,6.260128,15.548,5.4646,3.02,30.290001999999998,62.857,18.437,19.534999,1.0,336.459300864,-0.02,19.65,-15.52,0.04
HD,"Home Depot, Inc. (The)",Consumer Cyclical,United States,USD,331002839040.0,23.593462,23.854555,15.815,1.8794,2.8,128.38,459.356,8.411,11.926,1.0,331.00283904,0.69,25.3,-28.81,0.16
MS,Morgan Stanley,Financial Services,United States,USD,330780246016.0,17.01051,3.1796064,,1.9906,2.19,,502.246,25.897,41.567,1.0,330.780246016,1.24,27.79,-18.83,0.22
MRK,"Merck & Company, Inc.",Healthcare,United States,USD,321571160064.0,36.573032,7.0090437,12.333,12.0176,2.62,18.944,106.936,13.586001,38.604,1.0,321.571160064,0.19,27.55,-11.37,0.09
GS,"Goldman Sachs Group, Inc. (The)",Financial Services,United States,USD,300429672448.0,15.723021,2.7790346,,1.4544,1.95,16.951999,647.154,31.039,42.316002000000005,1.0,300.429672448,1.47,31.55,-19.42,0.23
NFLX,"Netflix, Inc.",Communication Services,United States,USD,298596106240.0,22.550314,9.903328,20.787,1.6378,,49.541000000000004,55.236,28.219,33.381,1.0,298.59610624,0.15,34.87,-46.49,0.03
PM,Philip Morris International Inc,Consumer Defensive,United States,USD,297414623232.0,26.211538,-32.049046,19.011,2.5028,3.06,,,25.558999999999997,40.001999999999995,1.0,297.414623232,-0.11,27.98,-18.54,0.02
NVS,Novartis AG,Healthcare,Switzerland,USD,296796618752.0,23.587612,7.1444907,14.848,3.6108,2.99,30.349999999999998,116.85,22.502,34.62,1.0,296.796618752,0.39,21.63,-12.65,0.15
PLTR,Palantir Technologies Inc.,Technology,United States,USD,295013220352.0,138.26967,34.910637,141.403,1.7532,,32.586999999999996,2.477,43.673,46.183997,1.0,295.013220352,1.28,52.53,-48.22,0.09
BABA,Alibaba Group Holding Limited,Consumer Cyclical,China,USD,293017616384.0,18.807692,1.8125403,2.866,0.4797,0.9,9.2159994,25.014,10.12,1.01499995,1.0,293.017616384,1.26,45.09,-49.47,0.1
RY,Royal Bank Of Canada,Financial Services,Canada,USD,291148136448.0,19.203484,3.1686041,,2.34,2.37,16.203,,33.687,45.286998,1.0,291.148136448,0.65,15.94,-10.04,0.21
RTX,RTX Corporation,Industrials,United States,USD,290064498688.0,37.890846,4.3728795,20.282,2.7591,1.36,12.274000000000001,57.02,8.276,12.696,1.0,290.064498688,0.4,25.75,-19.32,0.11
