ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,5505032912896.0,32.155148,28.25031,30.411,0.5775,0.47,114.28799999999998,6.555,62.966,65.596,1.0,5505.032912896,1.66,37.97,-20.21,0.14
AAPL,Apple Inc.,Technology,United States,USD,4591036923904.0,36.117104,42.741844,27.465,2.5274,0.34,148.75101,78.445,27.618998,32.623002,1.0,4591.036923904,0.62,25.1,-13.8,0.12
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4166127190016.0,17.152567,6.6930604,23.46,0.9268,0.26,48.676,18.859,54.771,34.033,1.0,4166.127190016,1.18,32.68,-21.05,0.14
MSFT,Microsoft Corporation,Technology,United States,USD,3750346096640.0,28.105732,8.47914,19.576,1.612,0.73,34.039003,29.118,40.305,45.111000000000004,1.0,3750.34609664,0.7,32.36,-34.5,0.07
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2764100599808.0,20.919184,5.009383,17.126,1.3856,,30.558002000000002,45.617,17.44,13.689000000000002,1.0,2764.100599808,1.16,34.46,-21.74,0.12
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2216180318208.0,31.144314,87.95693,4.837,0.9974,1.04,39.969003,16.504,49.923,60.344005,1.0,2216.180318208,2.14,40.55,-21.55,0.2
SPCX,Space Exploration Technologies ,Industrials,United States,USD,1856917340160.0,,14.588856,619.558,,,,31.211,-35.661998,-1.804,1.0,1856.91734016,3.15,100.15,-48.78,0.1
AVGO,Broadcom Inc.,Technology,United States,USD,1767631355904.0,59.16242,20.159523,43.078,0.3997,0.73,37.280998,74.018,38.848,48.988,1.0,1767.631355904,1.94,48.46,-28.67,0.13
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1454880718848.0,21.690086,5.5706205,13.469,0.8601,0.36,29.848000000000003,42.997,29.834998000000002,34.827000000000005,1.0,1454.880718848,1.12,38.84,-32.46,0.11
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1401338986496.0,322.55453,16.131393,127.806,5.067,,4.6669997,18.373,3.671,1.4099999,1.0,1401.338986496,1.97,46.66,-39.1,0.16
SKHY,SK hynix Inc.,Technology,South Korea,USD,1147196407808.0,9.585409,6.160725,-0.455,0.3046,,92.679,8.037,85.619,76.328003,1.0,1147.196407808,5.8,131.87,-34.62,0.07
BRK-B,Berkshire Hathaway Inc. New,Financial Services,United States,USD,1078275538944.0,12.690855,0.00096452516,-1.79,,,12.1199995,17.142,22.296,32.561,1.0,1078.275538944,0.01,14.66,-9.42,0.05
LLY,Eli Lilly and Company,Healthcare,United States,USD,1048776998912.0,40.003403,30.948372,26.237,1.4962,0.58,102.28600000000002,162.071,33.528998,54.222,1.0,1048.776998912,0.34,35.91,-23.18,0.07
JPM,JP Morgan Chase & Co.,Financial Services,United States,USD,941582712832.0,15.170021,2.663168,,1.7436,1.68,17.788999999999998,,34.921002,50.394000000000005,1.0,941.582712832,0.7,22.35,-15.47,0.2
WMT,Walmart Inc.,Consumer Defensive,United States,USD,816737615872.0,37.05054,8.662222,18.814,3.9771,0.95,22.313999000000003,70.378,3.0,4.993,1.0,816.737615872,-0.05,25.99,-23.34,0.02
AMD,"Advanced Micro Devices, Inc.",Technology,United States,USD,778151854080.0,121.910484,11.572187,80.456,1.03,,10.196,6.361,15.577,17.25,1.0,778.15185408,3.04,71.95,-27.76,0.16
V,Visa Inc.,Financial Services,United States,USD,708843208704.0,32.672977,20.119766,22.782,1.7393,0.7,61.19,67.821,50.782000000000004,66.130996,1.0,708.843208704,0.16,22.21,-17.18,0.08
ASML,ASML Holding N.V. - New York Re,Technology,Netherlands,USD,666417364992.0,58.45721,1455.5363,2744.402,2.0803,0.52,53.942,9.092,30.114,37.057,1.0,666.417364992,2.34,46.5,-21.95,0.2
XOM,ExxonMobil Holdings Corporation,Energy,United States,USD,643267493888.0,20.133848,2.4800253,10.035,1.2382,2.6,12.584000000000001,15.921,9.072,15.859000000000002,1.0,643.267493888,-0.51,25.69,-20.11,-0.06
JNJ,Johnson & Johnson,Healthcare,United States,USD,640478674944.0,30.867596,7.532309,19.177,4.7298,1.99,25.741999999999997,57.709,21.482,29.189999999999998,1.0,640.478674944,-0.14,18.87,-10.96,0.02
MA,Mastercard Incorporated,Financial Services,United States,USD,518361317376.0,32.892162,92.51563,23.935,1.8335,0.58,241.202,439.583,46.339000000000006,61.108,1.0,518.361317376,0.15,22.56,-20.87,0.08
INTC,Intel Corporation,Technology,United States,USD,486797410304.0,,5.305029,29.745,,,-10.715,48.997,-19.794,12.189999,1.0,486.797410304,2.78,79.02,-41.9,0.13
ABBV,AbbVie Inc.,Healthcare,United States,USD,456181317632.0,73.96848,-76.853226,16.921,0.43,2.63,,,9.8000005,40.035,1.0,456.181317632,-0.04,26.52,-17.32,0.05
PLTR,Palantir Technologies Inc.,Technology,United States,USD,446800625664.0,151.1626,45.705505,164.391,2.3771,,38.096999999999994,2.139,49.005002,47.120996999999996,1.0,446.800625664,1.51,60.14,-48.22,0.1
CSCO,"Cisco Systems, Inc.",Technology,United States,USD,442031898624.0,33.78012,8.807131,24.509,1.0358,1.5,27.319,58.731,20.951,27.700999999999997,1.0,442.031898624,0.86,33.88,-15.38,0.11
ORCL,Oracle Corporation,Technology,United States,USD,437658779648.0,25.493288,11.651841,18.977,0.8413,1.34,53.376000000000005,388.87,25.368000000000002,36.202,1.0,437.658779648,1.74,67.57,-64.58,0.09
BAC,Bank of America Corporation,Financial Services,United States,USD,427746426880.0,14.127021,1.5548269,,1.0595,2.06,11.1990005,,29.524,38.305,1.0,427.74642688,0.62,21.29,-17.93,0.19
COST,Costco Wholesale Corporation,Consumer Defensive,United States,USD,414501896192.0,48.079216,25.072697,29.938,4.6388,0.61,29.152,60.257,3.01,3.6730002999999996,1.0,414.501896192,-0.15,19.97,-16.57,0.0
LRCX,Lam Research Corporation,Technology,United States,USD,398645821440.0,54.365185,31.963478,45.964,1.4556,0.33,65.06600399999999,33.049,31.272,37.390997999999996,1.0,398.64582144,3.26,63.88,-41.76,0.2
CVX,Chevron Corporation,Energy,United States,USD,391869497344.0,19.264225,2.0637395,8.41,0.7733,3.56,12.231,18.959,9.834,21.866,1.0,391.869497344,-0.47,23.53,-20.81,-0.07
KO,Coca-Cola Company (The),Consumer Defensive,United States,USD,383184994304.0,26.987879,10.601119,24.311,4.3397,2.35,42.054,115.519,28.558,34.873,1.0,383.184994304,-0.23,18.71,-7.87,-0.02
AMAT,"Applied Materials, Inc.",Technology,United States,USD,382799642624.0,41.333332,14.937908,37.51,0.9639,0.44,41.068,28.666,30.052,33.736,1.0,382.799642624,2.72,59.24,-39.63,0.18
CAT,"Caterpillar, Inc.",Industrials,United States,USD,375554375680.0,35.337368,19.363401,25.522,1.8038,0.79,56.972003,232.783,14.511,22.183001,1.0,375.55437568,1.74,39.8,-26.36,0.2
MRK,"Merck & Company, Inc.",Healthcare,United States,USD,368940810240.0,121.577225,8.80372,14.401,10.5043,2.22,6.961,128.408,4.7659997,-0.241,1.0,368.94081024,0.21,30.56,-11.37,0.08
GE,GE Aerospace,Industrials,United States,USD,355603808256.0,41.847378,20.159403,31.883,5.2057,0.53,48.231998,113.225,17.716,20.571,1.0,355.603808256,1.22,33.01,-20.85,0.18
UNH,UnitedHealth Group Incorporated,Healthcare,United States,USD,354594816000.0,25.769732,3.6316085,15.14,1.2349,2.31,14.152999,69.211,3.1350000000000002,7.132999600000001,1.0,354.594816,0.3,35.6,-28.96,0.07
HSBC,"HSBC Holdings, plc.",Financial Services,United Kingdom,USD,352453525504.0,14.819884,8.164318,,1.0222,3.62,13.104999000000001,,37.797,58.768004,1.0,352.453525504,1.29,27.21,-16.28,0.23
MS,Morgan Stanley,Financial Services,United States,USD,337451876352.0,17.369442,3.1689796,,2.0287,2.15,17.969999,517.282,25.897,41.567,1.0,337.451876352,1.24,28.09,-18.83,0.22
PG,Procter & Gamble Company (The),Consumer Defensive,United States,USD,332719357952.0,21.88685,6.237852,14.495,4.1547,3.0,30.290001999999998,64.49,18.437,22.084999,1.0,332.719357952,-0.01,19.71,-15.52,0.04
NFLX,"Netflix, Inc.",Communication Services,United States,USD,332448923648.0,25.672026,11.0261,23.085,1.8234,,49.541000000000004,55.236,28.219,33.381,1.0,332.448923648,0.14,35.59,-46.49,0.03
HD,"Home Depot, Inc. (The)",Consumer Cyclical,United States,USD,327850754048.0,23.421953,19.736336,15.354,1.8687,2.78,104.29599,380.261,8.41,14.288998999999999,1.0,327.850754048,0.68,25.23,-28.81,0.15
PANW,"Palo Alto Networks, Inc.",Technology,United States,USD,312022761472.0,294.50003,11.249706,209.668,3.7601,,4.8309997000000005,7.698,7.947,-2.465,1.0,312.022761472,1.0,43.8,-36.01,0.09
DELL,Dell Technologies Inc.,Technology,United States,USD,305147215872.0,36.895313,-218.33563,23.208,0.7607,0.54,,,6.2750004,8.857000600000001,1.0,305.147215872,1.95,72.39,-32.34,0.12
GS,"Goldman Sachs Group, Inc. (The)",Financial Services,United States,USD,303071559680.0,16.077696,2.8749423,,1.4765,1.92,16.902,725.381,31.039,42.176998,1.0,303.07155968,1.45,31.67,-19.42,0.22
PM,Philip Morris International Inc,Consumer Defensive,United States,USD,296884666368.0,26.677872,-34.588703,18.981,2.5272,3.03,,,25.558999999999997,40.001999999999995,1.0,296.884666368,-0.12,28.11,-18.54,0.01
NVS,Novartis AG,Healthcare,Switzerland,USD,293945540608.0,23.361027,7.0758595,14.536,3.5963,3.01,30.349999999999998,116.85,22.502,34.62,1.0,293.945540608,0.38,21.78,-12.65,0.14
BABA,Alibaba Group Holding Limited,Consumer Cyclical,China,USD,289102856192.0,27.175232,1.7395194,2.182,0.5609,0.88,6.36,23.928,7.039,7.295,1.0,289.102856192,1.17,45.88,-49.47,0.09
RTX,RTX Corporation,Industrials,United States,USD,285832544256.0,37.338028,4.306193,20.016,2.6342,1.38,12.274000000000001,57.02,8.276,12.696,1.0,285.832544256,0.39,26.18,-19.32,0.1
RY,Royal Bank Of Canada,Financial Services,Canada,USD,283171258368.0,18.662409,3.0802715,,2.3508,2.46,16.203,,33.687,45.286998,1.0,283.171258368,0.63,15.49,-10.04,0.2
ARM,Arm Holdings plc,Technology,United Kingdom,USD,272563929088.0,255.21,31.581488,253.042,2.0617,,13.352998999999999,5.62,20.247999,7.603,1.0,272.563929088,3.2,76.29,-48.83,0.16
WFC,Wells Fargo & Company,Financial Services,United States,USD,256949223424.0,12.35029,1.5973606,,1.6108,2.35,12.575,,27.232,37.387002,1.0,256.949223424,0.63,26.36,-23.02,0.16
SAP,SAP  SE,Technology,Germany,USD,255275368448.0,27.170761,69.61183,305.632,1.81,1.38,18.320999,21.966,20.413,27.62,1.0,255.275368448,0.5,38.73,-46.9,0.06
