ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,4741018419200.0,29.975498,24.255268,28.376,0.6124,0.5,114.28799999999998,6.555,62.966,65.596,1.0,4741.0184192,1.59,35.35,-20.21,0.16
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4194146189312.0,26.197409,8.698436,25.623,1.3595,0.25,38.884997,20.026,37.919000000000004,36.120999999999995,1.0,4194.146189312,1.17,29.66,-20.37,0.17
AAPL,Apple Inc.,Technology,United States,USD,4041225797632.0,33.31114,37.89945,25.363,2.3681,0.37,141.47099,79.548,27.152001999999996,32.275,1.0,4041.225797632,0.77,23.51,-13.8,0.15
MSFT,Microsoft Corporation,Technology,United States,USD,2620974694400.0,21.039354,6.3257256,14.974,1.1275,1.0,34.013999,30.271,39.341998000000004,46.326,1.0,2620.9746944,0.6,26.32,-34.5,0.06
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2441971499008.0,30.677027,5.5242987,16.261,1.8344,,24.285,53.3,12.224,13.139999999999999,1.0,2441.971499008,1.17,31.01,-21.74,0.15
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2256064217088.0,37.53149,66.539154,5.532,1.378,0.86,36.21,18.447,46.505,58.105,1.0,2256.064217088,1.98,38.08,-18.14,0.21
SPCX,Space Exploration Technologies ,Industrials,United States,USD,2015650643968.0,,25.688381,228.08,,,,73.597,-44.998002,-41.627997,1.0,2015.650643968,,,-27.62,0.11
AVGO,Broadcom Inc.,Technology,United States,USD,1802694819840.0,63.15167,20.559414,43.912,0.6943,0.68,37.280998,74.018,38.848,48.988,1.0,1802.69481984,1.86,46.49,-28.67,0.14
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1408847052800.0,344.14676,17.131115,124.453,5.3647,,4.901,18.738,3.946,4.202999999999999,1.0,1408.8470528,1.81,43.89,-29.93,0.16
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1378033860608.0,19.747908,5.65413,13.002,0.8057,0.38,32.930002,35.608,32.836999999999996,40.617,1.0,1378.033860608,1.2,36.19,-33.3,0.13
MU,"Micron Technology, Inc.",Technology,United States,USD,1370586480640.0,27.425087,18.891916,32.026,0.3087,0.06,39.823002,14.902,41.486000000000004,67.624,1.0,1370.58648064,3.08,74.34,-30.28,0.15
BRK-B,Berkshire Hathaway Inc. New,Financial Services,United States,USD,1052134801408.0,14.518155,0.0009648915,-2.25,,,10.499,17.669,19.305,14.352,1.0,1052.134801408,0.04,14.38,-9.42,0.06
LLY,Eli Lilly and Company,Healthcare,United States,USD,1005607780352.0,40.060036,32.296303,28.819,1.4977,0.62,107.45899999999999,139.015,34.986,49.386,1.0,1005.607780352,0.5,37.94,-23.18,0.08
WMT,Walmart Inc.,Consumer Defensive,United States,USD,921386352640.0,40.767605,9.772114,22.714,4.6843,0.83,24.132,74.816,3.1350000000000002,4.2150001999999995,1.0,921.38635264,0.0,23.97,-15.75,0.03
JPM,JP Morgan Chase & Co.,Financial Services,United States,USD,897957822464.0,16.057497,2.6103957,,1.7701,1.8,16.465001,,33.936,43.741,1.0,897.957822464,0.73,22.09,-15.47,0.21
AMD,"Advanced Micro Devices, Inc.",Technology,United States,USD,868408950784.0,176.93356,13.466761,112.922,1.2503,,8.062999999999999,6.005,13.374,14.396,1.0,868.408950784,2.73,67.31,-27.76,0.16
ASML,ASML Holding N.V. - New York Re,Technology,Netherlands,USD,709623283712.0,62.18102,1649.9049,3102.55,2.6266,0.5,52.236000000000004,12.989,29.713,36.020002,1.0,709.623283712,2.19,43.86,-17.85,0.22
INTC,Intel Corporation,Technology,United States,USD,667804565504.0,,5.991342,48.505,,,-2.911,36.028,-5.904,6.8790000000000004,1.0,667.804565504,2.4,75.28,-24.17,0.13
V,Visa Inc.,Financial Services,United States,USD,628564295680.0,28.841187,17.729856,21.121,1.4581,0.81,60.349,67.233,51.679003,67.34599999999999,1.0,628.56429568,0.31,21.31,-17.18,0.11
JNJ,Johnson & Johnson,Healthcare,United States,USD,589479280640.0,28.375435,7.2589297,18.133,3.1323,2.22,26.416,67.73,21.834,27.407999999999998,1.0,589.47928064,-0.0,17.51,-10.96,0.05
XOM,Exxon Mobil Corporation,Energy,United States,USD,570137509888.0,23.156567,2.216082,10.95,1.1363,3.01,9.873,18.261,7.7649995999999994,6.3549999999999995,1.0,570.137509888,-0.37,24.66,-19.62,-0.05
AMAT,"Applied Materials, Inc.",Technology,United States,USD,530364891136.0,63.018867,22.182373,57.088,1.9587,0.36,39.692003,30.399,29.314,31.896,1.0,530.364891136,2.34,51.77,-21.37,0.2
LRCX,Lam Research Corporation,Technology,United States,USD,502504456192.0,76.10227,47.47401,59.596,2.1754,0.28,66.762,35.282,30.938998,35.042998,1.0,502.504456192,2.85,54.78,-20.01,0.23
CAT,"Caterpillar, Inc.",Industrials,United States,USD,486850330624.0,52.61374,26.091925,34.199,2.3589,0.66,51.331,230.793,13.328000000000001,18.180001,1.0,486.850330624,1.64,36.16,-13.88,0.23
CSCO,"Cisco Systems, Inc.",Technology,United States,USD,468912472064.0,39.524918,9.593581,28.534,1.6616,1.4,25.229000000000003,67.541,19.685,24.992001,1.0,468.912472064,0.85,31.09,-13.57,0.13
ORCL,Oracle Corporation,Technology,United States,USD,439156637696.0,26.150946,13.068747,19.027,0.8902,1.27,53.376000000000005,388.87,25.368000000000002,36.202,1.0,439.156637696,1.53,65.02,-58.25,0.07
MA,Mastercard Incorporated,Financial Services,United States,USD,432001843200.0,28.261274,64.53538,20.938,1.5212,0.7,232.076,282.059,45.876,60.836,1.0,432.0018432,0.25,21.2,-20.91,0.1
ABBV,AbbVie Inc.,Healthcare,United States,USD,429577994240.0,119.18628,-64.54473,15.998,0.6475,2.95,,,5.7860000000000005,32.156,1.0,429.57799424,0.09,25.52,-17.32,0.06
COST,Costco Wholesale Corporation,Consumer Defensive,United States,USD,417863467008.0,47.37255,25.276033,30.181,4.6908,0.61,29.152,60.257,3.01,3.6730002999999996,1.0,417.863467008,-0.07,18.88,-14.42,0.02
BAC,Bank of America Corporation,Financial Services,United States,USD,412950626304.0,14.439205,1.5050175,,1.0319,1.94,10.644,,28.956,35.955999999999996,1.0,412.950626304,0.67,21.59,-17.93,0.19
GE,GE Aerospace,Industrials,United States,USD,388007919616.0,46.131676,21.457214,36.1,8.8054,0.51,45.428002,116.527,17.863001,20.207000999999998,1.0,388.007919616,1.2,31.76,-20.85,0.2
UNH,UnitedHealth Group Incorporated,Healthcare,United States,USD,377361235968.0,31.313488,3.8547099,20.103,1.4062,2.29,12.175999599999999,73.982,2.6780000000000004,8.0469996,1.0,377.361235968,0.47,40.2,-28.96,0.08
ARM,Arm Holdings plc,Technology,United Kingdom,USD,371381665792.0,404.31393,44.652622,357.299,3.1208,,11.9540006,5.926,18.374,29.53,1.0,371.381665792,2.99,71.08,-41.47,0.18
MS,Morgan Stanley,Financial Services,United States,USD,348643033088.0,20.021738,3.3400826,,2.6433,1.82,16.387999999999998,502.246,24.753,40.616,1.0,348.643033088,1.18,26.03,-18.83,0.23
KO,Coca-Cola Company (The),Consumer Defensive,United States,USD,346005635072.0,25.289307,10.28915,22.67,4.1207,2.63,43.372001999999995,124.943,27.800000000000004,35.055,1.0,346.005635072,-0.19,16.73,-7.87,-0.01
PG,Procter & Gamble Company (The),Consumer Defensive,United States,USD,345796968448.0,21.710526,6.4338636,14.835,4.2708,2.8,31.112000000000002,67.651,19.162000000000003,23.047,1.0,345.796968448,0.04,19.09,-15.52,0.05
SNDK,Sandisk Corporation,Technology,United States,USD,345789595648.0,79.72004,25.083792,60.771,,,39.297,1.503,34.185,69.98299999999999,1.0,345.789595648,3.72,103.92,-31.34,0.15
HD,"Home Depot, Inc. (The)",Consumer Cyclical,United States,USD,344005246976.0,24.48545,24.791607,16.281,1.933,2.72,128.38,459.356,8.411,11.926,1.0,344.005246976,0.72,24.7,-28.81,0.17
CVX,Chevron Corporation,Energy,United States,USD,343032791040.0,30.006971,1.853917,10.151,0.6911,4.15,6.638,23.989,5.9270002,7.312,1.0,343.03279104,-0.31,22.5,-18.06,-0.05
KLAC,KLA Corporation,Technology,United States,USD,338064015360.0,73.107346,58.013897,57.99,2.4873,0.38,94.975996,105.4,35.661998,41.215,1.0,338.06401536,2.45,52.1,-22.41,0.2
HSBC,"HSBC Holdings, plc.",Financial Services,United Kingdom,USD,326021742592.0,15.712396,7.475474,,0.9278,4.0,11.611,,34.977000000000004,50.684,1.0,326.021742592,1.29,27.02,-16.28,0.24
GS,"Goldman Sachs Group, Inc. (The)",Financial Services,United States,USD,314209435648.0,19.467922,2.98955,,1.6636,1.67,14.548,678.596,29.363,38.599998,1.0,314.209435648,1.38,28.43,-19.42,0.25
MRK,"Merck & Company, Inc.",Healthcare,United States,USD,309839462400.0,35.338028,6.7533374,11.97,5.608,2.82,18.944,106.936,13.586001,38.604,1.0,309.8394624,0.28,27.63,-11.37,0.1
NFLX,"Netflix, Inc.",Communication Services,United States,USD,298545610752.0,22.87097,9.595345,21.219,1.4111,,48.494998,53.788,28.521,32.303002,1.0,298.545610752,0.22,33.72,-47.06,0.04
NVS,Novartis AG,Healthcare,Switzerland,USD,295983218688.0,22.223495,7.685295,14.514,4.1547,3.1,34.929,120.734,23.921,30.479,1.0,295.983218688,0.44,21.16,-12.65,0.15
GEV,GE Vernova Inc.,Industrials,United States,USD,291687497728.0,31.674057,20.95138,83.986,1.8273,0.19,75.708,24.925,23.809999,5.461,1.0,291.687497728,1.88,50.77,-24.57,0.17
AZN,AstraZeneca PLC,Healthcare,United Kingdom,USD,287964069888.0,27.963856,6.076513,15.475,1.3991,1.73,23.482999,71.815,17.188999,27.943,1.0,287.964069888,0.47,26.01,-16.15,0.12
TXN,Texas Instruments Incorporated,Technology,United States,USD,283776024576.0,53.300854,16.912188,33.782,1.4465,1.87,32.347,83.741,29.108,37.824002,1.0,283.776024576,1.16,42.02,-29.57,0.14
RY,Royal Bank Of Canada,Financial Services,Canada,USD,283115913216.0,18.759668,3.0500355,,2.5281,2.52,16.203,,33.687,45.286998,1.0,283.115913216,0.62,15.06,-10.04,0.22
PM,Philip Morris International Inc,Consumer Defensive,United States,USD,278872915968.0,25.201408,-30.052065,17.606,2.495,3.29,,,26.741999999999997,36.044,1.0,278.872915968,-0.05,28.2,-20.51,0.02
DELL,Dell Technologies Inc.,Technology,United States,USD,264563015680.0,32.651516,-189.29727,20.314,0.7119,0.58,,,6.2750004,8.857000600000001,1.0,264.56301568,1.68,66.3,-32.34,0.11
