ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,5418828431360.0,28.370419,23.664454,25.919,0.5567,0.46,117.211,16.971,63.663000000000004,66.236997,1.0,5418.82843136,1.65,38.11,-20.21,0.14
AAPL,Apple Inc.,Technology,United States,USD,4742524698624.0,37.308838,44.152172,28.367,2.556,0.33,148.75101,78.445,27.618998,32.623002,1.0,4742.524698624,0.59,24.98,-13.8,0.12
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4122955743232.0,16.915203,6.623703,23.063,1.2388,0.26,48.676,18.859,54.771,34.033,1.0,4122.955743232,1.17,31.55,-21.05,0.15
MSFT,Microsoft Corporation,Technology,United States,USD,3689159589888.0,27.693422,8.340804,19.261,1.6271,0.73,34.039003,29.118,40.305,45.111000000000004,1.0,3689.159589888,0.7,32.44,-34.5,0.07
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2750293999616.0,20.496784,4.9843616,17.04,1.4918,,30.558002000000002,45.617,17.44,13.689000000000002,1.0,2750.293999616,1.15,34.77,-21.74,0.12
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2154979917824.0,30.664206,86.65241,4.663,0.783,1.05,39.969003,16.504,49.923,60.344005,1.0,2154.979917824,2.13,40.47,-21.55,0.2
SPCX,Space Exploration Technologies ,Industrials,United States,USD,1853739892736.0,,14.572288,618.843,,,,31.211,-35.661998,-1.804,1.0,1853.739892736,3.07,97.42,-48.78,0.1
AVGO,Broadcom Inc.,Technology,United States,USD,1747173769216.0,60.902153,19.926207,42.592,0.4155,0.7,37.280998,74.018,38.848,48.988,1.0,1747.173769216,1.93,48.31,-28.67,0.13
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1510288916480.0,22.329567,5.782774,13.642,0.7655,0.36,29.848000000000003,42.997,29.834998000000002,34.827000000000005,1.0,1510.28891648,1.11,38.85,-32.46,0.11
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1410028011520.0,333.6542,16.231417,128.276,4.2569,,4.6669997,18.373,3.671,1.4099999,1.0,1410.02801152,1.96,46.95,-39.1,0.16
