ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,5309727768576.0,32.477036,27.164808,29.969,0.5529,0.48,114.28799999999998,6.555,62.966,65.596,1.0,5309.727768576,1.61,36.62,-20.21,0.16
AAPL,Apple Inc.,Technology,United States,USD,4538790051840.0,35.706085,42.255432,26.495,2.4573,0.36,148.75101,78.445,27.618998,32.623002,1.0,4538.79005184,0.65,25.51,-13.8,0.12
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4432495378432.0,18.166916,7.1209917,25.781,1.0234,0.24,48.676,18.859,54.771,34.033,1.0,4432.495378432,1.2,32.6,-21.05,0.15
MSFT,Microsoft Corporation,Technology,United States,USD,3619656564736.0,27.171682,8.183665,18.911,1.6106,0.75,34.039003,29.118,40.305,45.111000000000004,1.0,3619.656564736,0.71,32.07,-34.5,0.07
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2940888154112.0,21.917202,5.329776,18.898,1.8867,,30.558002000000002,45.617,17.44,13.689000000000002,1.0,2940.888154112,1.18,34.44,-21.74,0.13
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2147200270336.0,36.63717,86.339584,4.624,0.9809,0.91,39.969003,15.174,49.923,60.344005,1.0,2147.200270336,2.12,40.75,-21.55,0.21
AVGO,Broadcom Inc.,Technology,United States,USD,1990000640000.0,69.48173,22.695604,48.362,0.4376,0.62,37.280998,74.018,38.848,48.988,1.0,1990.00064,1.93,47.76,-28.67,0.15
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1499895300096.0,22.167547,6.1321907,13.914,0.8311,0.36,29.848000000000003,42.997,29.834998000000002,34.827000000000005,1.0,1499.895300096,1.13,38.43,-33.3,0.11
SPCX,Space Exploration Technologies ,Industrials,United States,USD,1426369150976.0,,18.178307,171.644,,,,73.597,-44.998002,-41.627997,1.0,1426.369150976,3.01,104.43,-48.78,0.11
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1269976924160.0,292.31818,14.61923,115.787,4.5599,,4.6669997,18.373,3.671,1.4099999,1.0,1269.97692416,1.95,46.38,-39.1,0.17
BRK-B,Berkshire Hathaway Inc. New,Financial Services,United States,USD,1119083560960.0,15.455764,0.0010262887,-2.25,,,10.499,17.669,19.305,14.352,1.0,1119.08356096,0.03,14.47,-9.42,0.06
SKHY,SK hynix Inc.,Technology,South Korea,USD,1072093790208.0,21.005564,9.547293,-0.476,0.3298,,92.67999999999999,7.075,85.682,76.328003,1.0,1072.093790208,,,-34.62,0.1
WMT,Walmart Inc.,Consumer Defensive,United States,USD,894010589184.0,39.55634,9.48177,21.243,4.2386,0.89,24.132,74.816,3.1350000000000002,4.2150001999999995,1.0,894.010589184,-0.07,24.53,-19.23,0.02
V,Visa Inc.,Financial Services,United States,USD,688081600512.0,31.391825,19.530472,21.955,1.6616,0.73,61.19,67.821,50.782000000000004,66.130996,1.0,688.081600512,0.2,21.96,-17.18,0.08
ASML,ASML Holding N.V. - New York Re,Technology,Netherlands,USD,644604297216.0,57.394665,1425.978,2707.825,1.9784,0.53,53.942,9.092,30.114,37.057,1.0,644.604297216,2.34,46.24,-21.95,0.22
JNJ,Johnson & Johnson,Healthcare,United States,USD,620765773824.0,29.88283,7.300476,18.612,4.2082,2.1,25.741999999999997,57.709,21.482,29.189999999999998,1.0,620.765773824,-0.13,18.31,-10.96,0.02
INTC,Intel Corporation,Technology,United States,USD,509746610176.0,,5.821764,29.419,,,-10.715,48.997,-19.794,12.189999,1.0,509.746610176,2.72,79.54,-41.9,0.14
MA,Mastercard Incorporated,Financial Services,United States,USD,499746111488.0,31.414097,89.193245,23.116,1.7598,0.61,241.202,439.583,46.339000000000006,61.108,1.0,499.746111488,0.19,22.23,-20.91,0.08
CSCO,"Cisco Systems, Inc.",Technology,United States,USD,478884298752.0,40.5,9.797597,27.813,1.6097,1.45,25.229000000000003,67.541,19.685,24.992001,1.0,478.884298752,0.87,33.06,-15.33,0.13
BAC,Bank of America Corporation,Financial Services,United States,USD,442291355648.0,14.60739,1.6076967,,1.072,2.05,11.1990005,,29.524,38.305,1.0,442.291355648,0.65,21.59,-17.93,0.2
ABBV,AbbVie Inc.,Healthcare,United States,USD,435064274944.0,69.54802,-73.29562,16.171,0.4131,2.82,,,9.8000005,40.035,1.0,435.064274944,-0.02,26.14,-17.32,0.04
AMAT,"Applied Materials, Inc.",Technology,United States,USD,424164884480.0,50.305084,17.740585,44.255,1.2826,0.41,39.692003,30.399,29.314,31.896,1.0,424.16488448,2.71,59.98,-39.63,0.2
COST,Costco Wholesale Corporation,Consumer Defensive,United States,USD,417752612864.0,47.33618,25.269327,30.561,4.6182,0.62,29.152,60.257,3.01,3.6730002999999996,1.0,417.752612864,-0.14,19.75,-16.57,-0.0
ORCL,Oracle Corporation,Technology,United States,USD,415911215104.0,24.766724,11.072853,18.264,0.7339,1.37,53.376000000000005,388.87,25.368000000000002,36.202,1.0,415.911215104,1.68,67.14,-64.58,0.09
GE,GE Aerospace,Industrials,United States,USD,395539578880.0,44.90224,22.423388,34.251,5.5419,0.51,48.231998,113.225,17.716,20.571,1.0,395.53957888,1.22,32.3,-20.85,0.2
LRCX,Lam Research Corporation,Technology,United States,USD,384667877376.0,53.46435,36.320892,42.447,1.4944,0.35,65.06600399999999,29.946,31.272,37.433997000000005,1.0,384.667877376,3.22,63.62,-41.76,0.22
PLTR,Palantir Technologies Inc.,Technology,United States,USD,379806121984.0,135.41025,38.897617,109.835,1.7647,,38.096999999999994,2.139,49.005002,47.120996999999996,1.0,379.806121984,1.5,59.63,-48.22,0.1
UNH,UnitedHealth Group Incorporated,Healthcare,United States,USD,374836592640.0,30.664932,3.578023,17.198,1.2762,2.28,14.152999,69.211,3.137,7.132999600000001,1.0,374.83659264,0.33,37.75,-28.96,0.07
KO,Coca-Cola Company (The),Consumer Defensive,United States,USD,373590327296.0,26.075077,10.335674,23.754,4.2198,2.44,42.054,115.519,28.558,34.873,1.0,373.590327296,-0.23,18.66,-7.87,-0.02
CVX,Chevron Corporation,Energy,United States,USD,371253739520.0,17.92404,2.0064366,8.386,0.7491,3.69,,23.989,9.835,21.951,1.0,371.25373952,-0.42,23.08,-20.81,-0.07
HSBC,"HSBC Holdings, plc.",Financial Services,United Kingdom,USD,352155631616.0,16.9719,8.074707,,1.0545,3.48,11.611,,34.977000000000004,50.684,1.0,352.155631616,1.28,27.38,-16.28,0.23
MS,Morgan Stanley,Financial Services,United States,USD,343120445440.0,17.630856,3.2982259,,2.0567,2.18,,502.246,25.897,41.567,1.0,343.12044544,1.24,27.87,-18.83,0.23
GS,"Goldman Sachs Group, Inc. (The)",Financial Services,United States,USD,312819974144.0,16.361364,2.8936474,,1.4943,1.95,16.951999,647.154,31.039,42.316002000000005,1.0,312.819974144,1.46,31.56,-19.42,0.23
NFLX,"Netflix, Inc.",Communication Services,United States,USD,308964294656.0,23.115263,10.247203,21.245,1.6468,,49.541000000000004,55.236,28.219,33.381,1.0,308.964294656,0.14,34.79,-46.49,0.03
BABA,Alibaba Group Holding Limited,Consumer Cyclical,China,USD,308069990400.0,19.71319,1.9056507,3.009,0.5042,0.81,9.2159994,25.014,10.12,1.01499995,1.0,308.0699904,1.27,45.18,-49.47,0.11
RTX,RTX Corporation,Industrials,United States,USD,299620106240.0,39.139084,4.5169353,20.403,2.7004,1.35,12.274000000000001,57.02,8.276,12.696,1.0,299.62010624,0.4,25.81,-19.32,0.11
DELL,Dell Technologies Inc.,Technology,United States,USD,298970087424.0,36.809868,-213.91585,21.215,0.6648,0.59,,,6.2750004,8.857000600000001,1.0,298.970087424,1.9,71.14,-32.34,0.12
PANW,"Palo Alto Networks, Inc.",Technology,United States,USD,295567917056.0,323.80356,10.656441,198.576,3.6772,,4.8309997000000005,7.698,7.947,-2.465,1.0,295.567917056,0.98,41.32,-36.01,0.1
PM,Philip Morris International Inc,Consumer Defensive,United States,USD,294468812800.0,25.635006,-34.307243,18.716,2.4875,3.14,,,25.558999999999997,40.001999999999995,1.0,294.4688128,-0.13,28.01,-18.54,0.01
RY,Royal Bank Of Canada,Financial Services,Canada,USD,293593972736.0,19.258888,3.181622,,2.34,2.39,16.203,,33.687,45.286998,1.0,293.593972736,0.63,15.97,-10.04,0.21
NVS,Novartis AG,Healthcare,Switzerland,USD,293546426368.0,23.329306,7.0662518,14.422,3.5586,3.09,30.349999999999998,116.85,22.502,34.62,1.0,293.546426368,0.38,21.28,-12.65,0.14
ARM,Arm Holdings plc,Technology,United Kingdom,USD,293251022848.0,280.18365,33.978466,236.827,1.9684,,13.352998999999999,5.62,20.247999,7.603,1.0,293.251022848,3.18,75.69,-48.83,0.18
GEV,GE Vernova Inc.,Industrials,United States,USD,271116943360.0,29.226528,22.67424,67.042,1.6825,0.2,82.577,28.364,23.035,7.466,1.0,271.11694336,1.94,52.12,-24.57,0.17
WFC,Wells Fargo & Company,Financial Services,United States,USD,269650001920.0,12.960755,1.6763169,,1.6339,2.28,12.575,,27.232,37.387002,1.0,269.65000192,0.64,26.62,-23.02,0.16
TXN,Texas Instruments Incorporated,Technology,United States,USD,253627154432.0,42.206688,14.081022,27.381,1.2158,2.0,35.176,78.036,31.111,42.576997999999996,1.0,253.627154432,1.38,42.36,-24.93,0.16
MUFG,"Mitsubishi UFJ Financial Group,",Financial Services,Japan,USD,252827484160.0,16.607407,1.7515389,,1.8585,2.4,9.458999,,27.445999999999998,45.599996999999995,1.0,252.82748416,0.99,26.29,-17.28,0.2
KLAC,KLA Corporation,Technology,United States,USD,251849867264.0,52.82192,43.21901,39.598,1.8688,0.5,87.496,92.718,35.574,42.486000000000004,1.0,251.849867264,2.72,59.79,-43.59,0.2
AZN,AstraZeneca PLC,Healthcare,United Kingdom,USD,250468073472.0,24.176647,4.9804177,13.689,1.4533,2.02,21.965,64.225,17.021998999999997,23.459,1.0,250.468073472,0.35,28.35,-25.41,0.09
ANET,"Arista Networks, Inc.",Technology,United States,USD,248446713856.0,67.80412,16.802351,52.03,2.3001,,31.520998,,38.317,42.738998,1.0,248.446713856,1.88,53.63,-28.33,0.14
SHEL,Shell PLC,Energy,United Kingdom,USD,242679087104.0,9.707965,1.3521509,5.145,1.3403,3.43,14.341000000000001,40.2,8.756,16.691,1.0,242.679087104,0.08,22.26,-17.98,0.03
AXP,American Express Company,Financial Services,United States,USD,235676368896.0,21.176579,6.871911,,1.6153,1.1,34.377,172.38,16.141,20.32,1.0,235.676368896,0.83,26.96,-23.9,0.18
C,"Citigroup, Inc.",Financial Services,United States,USD,230877347840.0,14.831897,1.1995816,,0.738,2.01,8.529,,21.832001,36.229,1.0,230.87734784,1.2,29.24,-14.76,0.22
SAP,SAP  SE,Technology,Germany,USD,227759128576.0,25.627274,62.108345,270.134,1.5976,1.5,18.320999,21.966,20.413,27.62,1.0,227.759128576,0.48,38.25,-49.6,0.05
BHP,BHP Group Limited,Basic Materials,Australia,USD,227056041984.0,22.23383,4.5009565,8.851,,3.19,24.712999,52.639,18.972998999999998,40.727999999999994,1.0,227.056041984,1.63,33.26,-19.8,0.23
LIN,Linde plc,Basic Materials,United Kingdom,USD,226364309504.0,31.639818,5.8901496,17.808,2.0196,1.33,18.400997999999998,68.947,20.435,28.119,1.0,226.364309504,0.13,18.89,-19.18,0.07
IBM,International Business Machines,Technology,United States,USD,222268342272.0,20.93345,6.4515424,16.417,2.3854,2.99,34.460998,188.97,15.522,16.548,1.0,222.268342272,0.63,48.44,-37.5,0.07
