ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,4663269130240.0,29.438837,23.857498,27.906,0.6024,0.51,114.28799999999998,6.555,62.966,65.596,1.0,4663.26913024,1.59,35.36,-20.21,0.16
AAPL,Apple Inc.,Technology,United States,USD,4167977926656.0,33.34665,39.088154,26.155,2.2233,0.39,141.47099,79.548,27.152001999999996,32.275,1.0,4167.977926656,0.76,23.7,-13.8,0.15
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4117026308096.0,26.256031,8.538493,25.148,1.3533,0.26,38.884997,20.026,37.919000000000004,36.120999999999995,1.0,4117.026308096,1.17,29.62,-20.37,0.17
MSFT,Microsoft Corporation,Technology,United States,USD,2770583420928.0,22.213816,6.686806,14.465,1.0885,1.03,34.013999,30.271,39.341998000000004,46.326,1.0,2770.583420928,0.59,26.96,-34.5,0.06
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2503072022528.0,31.658504,5.662522,16.261,1.8344,,24.285,53.3,12.224,13.139999999999999,1.0,2503.072022528,1.16,30.98,-21.74,0.15
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2242372173824.0,37.23945,66.13532,5.494,1.3601,0.87,36.21,18.447,46.505,58.105,1.0,2242.372173824,1.98,38.05,-18.14,0.21
SPCX,Space Exploration Technologies ,Industrials,United States,USD,2018680635392.0,,25.726997,228.447,,,,73.597,-44.998002,-41.627997,1.0,2018.680635392,,,-27.62,0.1
AVGO,Broadcom Inc.,Technology,United States,USD,1736611856384.0,60.63455,19.80575,42.341,0.6886,0.69,37.280998,74.018,38.848,48.988,1.0,1736.611856384,1.87,46.65,-28.67,0.14
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1426085904384.0,348.3578,17.340733,126.007,5.3589,,4.901,18.738,3.946,4.202999999999999,1.0,1426.085904384,1.81,43.9,-29.93,0.16
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1396767457280.0,19.994549,5.7309947,12.658,0.7844,0.39,32.930002,35.608,32.836999999999996,40.617,1.0,1396.76745728,1.2,36.21,-33.3,0.13
MU,"Micron Technology, Inc.",Technology,United States,USD,1278845648896.0,25.566267,17.627378,18.434,0.3573,0.04,66.63799999999999,6.33,55.906,80.370003,1.0,1278.845648896,3.1,74.72,-30.28,0.15
LLY,Eli Lilly and Company,Healthcare,United States,USD,1077330575360.0,42.85633,34.599766,30.8,1.4585,0.61,107.45899999999999,139.015,34.986,49.386,1.0,1077.33057536,0.49,38.49,-23.18,0.08
