ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
AMD,"Advanced Micro Devices, Inc.",Technology,United States,USD,745624764416.0,116.2201,11.088466,79.872,1.0135,,10.196,6.361,15.577,17.25,1.0,745.624764416,3.04,71.81,-27.76,0.16
V,Visa Inc.,Financial Services,United States,USD,713977561088.0,32.517857,20.265501,22.273,1.681,0.72,61.19,67.821,50.782000000000004,66.130996,1.0,713.977561088,0.17,22.19,-17.18,0.08
XOM,ExxonMobil Holdings Corporation,Energy,United States,USD,674559164416.0,21.086119,2.6006658,10.56,1.2924,2.5,12.584000000000001,15.921,9.072,15.859000000000002,1.0,674.559164416,-0.5,25.53,-20.11,-0.07
ASML,ASML Holding N.V. - New York Re,Technology,Netherlands,USD,668383903744.0,58.728657,1455.7097,2789.885,2.101,0.51,53.942,9.092,30.114,37.057,1.0,668.383903744,2.35,46.52,-21.95,0.2
JNJ,Johnson & Johnson,Healthcare,United States,USD,657998675968.0,31.675175,7.738352,19.486,4.734,1.98,25.741999999999997,57.709,21.482,29.189999999999998,1.0,657.998675968,-0.14,18.76,-10.96,0.02
MA,Mastercard Incorporated,Financial Services,United States,USD,525483311104.0,33.01376,93.78674,24.256,1.7788,0.6,241.202,439.583,46.339000000000006,61.108,1.0,525.483311104,0.15,22.53,-20.87,0.08
ABBV,AbbVie Inc.,Healthcare,United States,USD,467437846528.0,74.51267,-78.749626,17.287,0.4334,2.61,,,9.8000005,40.035,1.0,467.437846528,-0.04,26.43,-17.32,0.05
INTC,Intel Corporation,Technology,United States,USD,461265534976.0,,5.0267878,28.295,,,-10.715,48.997,-19.794,12.189999,1.0,461.265534976,2.77,78.96,-41.9,0.13
BAC,Bank of America Corporation,Financial Services,United States,USD,435858014208.0,14.394919,1.584312,,1.0503,2.07,11.1990005,,29.524,38.305,1.0,435.858014208,0.62,21.26,-17.93,0.19
CSCO,"Cisco Systems, Inc.",Technology,United States,USD,434464358400.0,33.102104,8.656353,24.273,1.0237,1.51,27.319,58.731,20.951,27.700999999999997,1.0,434.4643584,0.87,33.93,-15.38,0.11
COST,Costco Wholesale Corporation,Consumer Defensive,United States,USD,430795325440.0,48.81407,26.058266,30.357,4.5981,0.62,29.152,60.257,3.01,3.6730002999999996,1.0,430.79532544,-0.14,19.82,-16.57,0.0
PLTR,Palantir Technologies Inc.,Technology,United States,USD,422673940480.0,150.33334,43.237465,155.33,2.4097,,38.096999999999994,2.139,49.005002,47.120996999999996,1.0,422.67394048,1.52,59.98,-48.22,0.11
ORCL,Oracle Corporation,Technology,United States,USD,410323091456.0,24.433962,10.92408,18.461,0.8277,1.37,53.376000000000005,388.87,25.368000000000002,36.202,1.0,410.323091456,1.74,67.49,-64.58,0.09
CVX,Chevron Corporation,Energy,United States,USD,398382006272.0,19.546679,2.098037,8.623,0.7928,3.47,12.231,18.959,9.834,21.866,1.0,398.382006272,-0.47,23.5,-20.81,-0.07
KO,Coca-Cola Company (The),Consumer Defensive,United States,USD,395791466496.0,27.624624,10.949886,24.827,4.3889,2.33,42.054,115.519,28.558,34.873,1.0,395.791466496,-0.23,18.59,-7.87,-0.02
LRCX,Lam Research Corporation,Technology,United States,USD,388122247168.0,53.94261,31.119696,44.746,1.4608,0.33,65.06600399999999,33.049,31.272,37.390997999999996,1.0,388.122247168,3.26,63.88,-41.76,0.2
AMAT,"Applied Materials, Inc.",Technology,United States,USD,384427229184.0,41.848747,14.99458,38.288,0.9891,0.43,41.068,28.666,30.052,33.736,1.0,384.427229184,2.73,59.23,-39.63,0.18
CAT,"Caterpillar, Inc.",Industrials,United States,USD,372805533696.0,34.987923,19.221672,25.353,1.8169,0.79,56.972003,232.783,14.511,22.183001,1.0,372.805533696,1.75,39.78,-26.36,0.2
MRK,"Merck & Company, Inc.",Healthcare,United States,USD,371704070144.0,120.528,8.8696575,14.658,10.4666,2.23,6.961,128.408,4.7659997,-0.241,1.0,371.704070144,0.21,30.2,-11.37,0.08
UNH,UnitedHealth Group Incorporated,Healthcare,United States,USD,357924929536.0,25.61079,3.6657138,14.974,1.2014,2.38,14.152999,69.211,3.1350000000000002,7.132999600000001,1.0,357.924929536,0.3,35.6,-28.96,0.07
HSBC,"HSBC Holdings, plc.",Financial Services,United Kingdom,USD,356801150976.0,14.87,8.262751,,1.0271,3.6,13.104999000000001,,37.797,58.768004,1.0,356.801150976,1.3,27.22,-16.28,0.23
GE,GE Aerospace,Industrials,United States,USD,354680373248.0,40.358913,20.107054,32.393,5.1173,0.54,48.231998,113.225,17.716,20.571,1.0,354.680373248,1.22,32.86,-20.85,0.19
PG,Procter & Gamble Company (The),Consumer Defensive,United States,USD,341372633088.0,22.111614,6.3886347,14.64,4.1456,3.01,30.290001999999998,64.49,18.437,22.084999,1.0,341.372633088,-0.0,19.68,-15.52,0.04
HD,"Home Depot, Inc. (The)",Consumer Cyclical,United States,USD,336457072640.0,23.596502,20.184843,15.556,1.8729,2.78,104.29599,376.524,8.41,14.288998999999999,1.0,336.45707264,0.68,25.15,-28.81,0.15
MS,Morgan Stanley,Financial Services,United States,USD,336226844672.0,17.292408,3.1574755,,2.0298,2.15,17.969999,517.282,25.897,41.567,1.0,336.226844672,1.24,28.04,-18.83,0.22
NFLX,"Netflix, Inc.",Communication Services,United States,USD,333156810752.0,25.160378,11.049579,23.015,1.7815,,49.541000000000004,55.236,28.219,33.381,1.0,333.156810752,0.14,35.43,-46.49,0.03
GS,"Goldman Sachs Group, Inc. (The)",Financial Services,United States,USD,301735084032.0,16.004324,2.8622644,,1.4748,1.92,16.902,725.381,31.039,42.176998,1.0,301.735084032,1.45,31.57,-19.42,0.22
NVS,Novartis AG,Healthcare,Switzerland,USD,300350963712.0,23.870092,7.230051,14.813,3.6264,2.98,30.349999999999998,116.85,22.502,34.62,1.0,300.350963712,0.38,21.64,-12.65,0.14
PM,Philip Morris International Inc,Consumer Defensive,United States,USD,298412113920.0,26.29945,-34.766663,18.787,2.4508,3.12,,,25.558999999999997,40.001999999999995,1.0,298.41211392,-0.12,28.08,-18.54,0.01
PANW,"Palo Alto Networks, Inc.",Technology,United States,USD,285983506432.0,305.13043,10.3108835,195.944,3.9657,,4.8309997000000005,7.698,7.947,-2.465,1.0,285.983506432,0.99,41.86,-36.01,0.1
BABA,Alibaba Group Holding Limited,Consumer Cyclical,China,USD,283957624832.0,26.803167,1.771586,2.253,0.4982,0.88,6.36,23.928,7.039,7.295,1.0,283.957624832,1.17,45.85,-49.47,0.09
RY,Royal Bank Of Canada,Financial Services,Canada,USD,283518926848.0,18.314182,3.0724406,,2.3508,2.43,16.203,,33.687,45.286998,1.0,283.518926848,0.63,16.31,-10.04,0.2
RTX,RTX Corporation,Industrials,United States,USD,281977946112.0,36.76977,4.2481217,19.832,2.6084,1.39,12.274000000000001,57.02,8.276,12.696,1.0,281.977946112,0.39,26.25,-19.32,0.11
DELL,Dell Technologies Inc.,Technology,United States,USD,279902420992.0,884.0612,-200.27277,21.817,0.7251,0.57,,,6.2750004,8.857000600000001,1.0,279.902420992,1.94,72.26,-32.34,0.12
AZN,AstraZeneca PLC,Healthcare,United Kingdom,USD,258548203520.0,24.994003,5.1410866,14.37,1.433,1.93,21.965,64.225,17.021998999999997,23.459,1.0,258.54820352,0.33,28.28,-25.41,0.08
SHEL,Shell PLC,Energy,United Kingdom,USD,256582746112.0,10.287611,1.4328855,5.238,1.3917,3.35,14.341000000000001,40.2,8.756,16.691,1.0,256.582746112,0.05,22.43,-17.98,0.02
WFC,Wells Fargo & Company,Financial Services,United States,USD,256193216512.0,12.313953,1.5926608,,1.5846,2.39,12.575,,27.232,37.387002,1.0,256.193216512,0.63,26.44,-23.02,0.16
ARM,Arm Holdings plc,Technology,United Kingdom,USD,255016697856.0,246.16495,29.548323,241.104,1.9982,,13.352998999999999,5.62,20.247999,7.603,1.0,255.016697856,3.2,76.21,-48.83,0.16
SAP,SAP  SE,Technology,Germany,USD,252378316800.0,27.99744,68.82182,302.19,1.869,1.34,18.320999,21.966,20.413,27.62,1.0,252.3783168,0.49,38.43,-46.9,0.06
GEV,GE Vernova Inc.,Industrials,United States,USD,250912866304.0,26.971085,20.984518,62.898,1.6257,0.21,82.577,28.364,23.035,7.466,1.0,250.912866304,1.99,52.52,-24.57,0.15
MUFG,"Mitsubishi UFJ Financial Group,",Financial Services,Japan,USD,247640113152.0,16.388058,1.7311486,,1.7528,2.45,9.458999,,27.445999999999998,45.599996999999995,1.0,247.640113152,0.97,26.14,-17.28,0.19
BHP,BHP Group Limited,Basic Materials,Australia,USD,246718119936.0,25.163212,4.844872,8.753,,2.74,24.002000000000002,50.473,16.733999999999998,43.34,1.0,246.718119936,1.62,33.73,-19.8,0.21
AMGN,Amgen Inc.,Healthcare,United States,USD,239954100224.0,27.60199,20.529139,16.263,2.3064,2.29,91.473,490.281,22.951000999999998,35.548002000000004,1.0,239.954100224,0.48,27.63,-16.57,0.13
ANET,"Arista Networks, Inc.",Technology,United States,USD,237299417088.0,59.35331,16.035967,48.406,1.7834,,31.476,,38.371,45.393001999999996,1.0,237.299417088,1.89,54.48,-28.33,0.14
KLAC,KLA Corporation,Technology,United States,USD,237229719552.0,49.60929,37.375465,39.909,1.7592,0.5,87.496,96.88,35.574,42.486000000000004,1.0,237.229719552,2.78,59.88,-43.59,0.18
TXN,Texas Instruments Incorporated,Technology,United States,USD,236476350464.0,39.352585,13.128835,26.101,1.1656,2.15,35.176,78.036,31.111,42.576997999999996,1.0,236.476350464,1.38,42.44,-24.9,0.14
TMO,Thermo Fisher Scientific Inc,Healthcare,United States,USD,232474918912.0,33.87608,4.4130464,23.11,2.0529,0.3,13.514999999999999,80.575,15.036,18.751,1.0,232.474918912,0.55,30.42,-31.38,0.1
TM,Toyota Motor Corporation,Consumer Cyclical,Japan,USD,229491425280.0,8.73018,15.6652155,6.296,,3.18,12.404,114.974,8.63,7.863,1.0,229.49142528,0.92,26.45,-32.94,0.18
AXP,American Express Company,Financial Services,United States,USD,227802251264.0,20.493925,6.6423154,,1.5654,1.13,34.377,172.38,16.141,20.32,1.0,227.802251264,0.8,26.89,-23.9,0.17
LIN,Linde plc,Basic Materials,United Kingdom,USD,225894105088.0,31.61484,5.780155,18.127,2.0804,1.31,18.400997999999998,68.947,20.435,28.119,1.0,225.894105088,0.11,19.15,-19.18,0.07
C,"Citigroup, Inc.",Financial Services,United States,USD,220951969792.0,14.193966,1.1480068,,0.7098,2.04,8.529,,21.832001,36.229,1.0,220.951969792,1.18,29.27,-14.76,0.21
SNDK,Sandisk Corporation,Technology,United States,USD,218621149184.0,20.248442,16.039877,18.161,,,91.64,1.277,56.464999999999996,78.472,1.0,218.621149184,4.24,117.69,-56.49,0.13
IBM,International Business Machines,Technology,United States,USD,217670729728.0,20.500443,6.318092,16.953,2.4082,2.87,34.460998,188.97,15.522,16.548,1.0,217.670729728,0.64,48.44,-37.5,0.08
SAN,"Banco Santander, S.A. Sponsored",Financial Services,Spain,USD,214123085824.0,14.291263,1.6698252,,3.9145,1.91,13.109000000000002,,33.464,43.438998,1.0,214.123085824,1.68,33.38,-20.29,0.23
VZ,Verizon Communications Inc.,Communication Services,United States,USD,208361979904.0,13.059896,2.0050378,7.803,0.9346,5.72,15.842,184.081,11.643,22.999,1.0,208.361979904,-0.29,25.09,-17.05,-0.02
NVO,Novo Nordisk A/S,Healthcare,Denmark,USD,207483748352.0,11.443902,6.6925306,1.74,3.1621,3.84,59.815,63.327,35.347,42.540002,1.0,207.483748352,0.97,45.61,-43.67,0.12
MRVL,"Marvell Technology, Inc.",Technology,United States,USD,205797965824.0,78.52397,11.021438,74.463,1.4002,0.1,16.028000000000002,28.97,28.986,14.479999,1.0,205.797965824,3.04,80.35,-48.35,0.14
ABT,Abbott Laboratories,Healthcare,United States,USD,203217338368.0,37.757282,3.949961,19.656,2.3478,2.16,10.576,63.212,11.645000399999999,14.706999000000001,1.0,203.217338368,0.03,26.63,-38.61,0.05
TTE,TotalEnergies SE,Energy,France,USD,198103810048.0,11.182729,1.5476416,5.863,0.7242,4.72,14.479999,48.045,9.083,12.788999,1.0,198.103810048,-0.13,24.41,-20.09,-0.01
PEP,"Pepsico, Inc.",Consumer Defensive,United States,USD,197619220480.0,18.960682,8.942944,12.631,1.5538,4.13,51.507999999999996,238.949,10.785,16.836001,1.0,197.61922048,-0.22,21.25,-19.3,-0.0
SCHW,Charles Schwab Corporation (The,Financial Services,United States,USD,196539006976.0,20.701277,4.4703617,,1.1292,1.14,20.273,151.106,38.793,52.276999999999994,1.0,196.539006976,0.37,25.12,-19.83,0.1
TMUS,"T-Mobile US, Inc.",Communication Services,United States,USD,195891281920.0,19.122513,3.4885764,9.134,0.8426,2.23,17.994,214.035,11.455,25.22,1.0,195.89128192,-0.4,29.19,-33.45,-0.04
CRWD,"CrowdStrike Holdings, Inc.",Technology,United States,USD,194161672192.0,,41.89848,3232.773,6.2423,,-0.24899999,17.568,-0.598,-2.2079999,1.0,194.161672192,1.21,48.97,-37.18,0.1
MCD,McDonald's Corporation,Consumer Cyclical,United States,USD,192860635136.0,22.157724,-188.47858,16.445,2.5267,2.75,,,31.72,46.485,1.0,192.860635136,0.0,18.21,-21.99,0.05
SHOP,Shopify Inc.,Technology,Canada,USD,192739262464.0,101.21622,15.225125,78.189,2.6115,,15.543000000000001,1.403,14.530000000000001,17.555,1.0,192.739262464,1.5,57.43,-46.71,0.11
TD,Toronto Dominion Bank (The),Financial Services,Canada,USD,192546537472.0,18.88979,2.241783,,,2.73,11.9090006,,25.194,35.381,1.0,192.546537472,0.68,18.22,-7.5,0.19
APH,Amphenol Corporation,Technology,United States,USD,191790579712.0,38.8875,12.376671,21.885,1.0923,0.64,38.115,120.415,17.729001,29.779,1.0,191.790579712,1.7,45.13,-28.19,0.16
DIS,Walt Disney Company (The),Communication Services,United States,USD,190988828672.0,22.806187,1.7390963,11.385,2.6755,1.39,8.01,39.404,8.6990006,19.301,1.0,190.988828672,0.59,26.14,-21.71,0.13
BLK,"BlackRock, Inc.",Financial Services,United States,USD,190521212928.0,28.086466,3.1546874,16.838,1.1155,1.98,12.2779995,23.192,24.089001,35.079,1.0,190.521212928,1.04,27.02,-22.45,0.2
UNP,Union Pacific Corporation,Industrials,United States,USD,184080236544.0,25.089876,9.473523,16.459,3.4083,1.84,39.696,150.772,28.847,40.982,1.0,184.080236544,0.23,22.14,-12.28,0.09
GILD,"Gilead Sciences, Inc.",Healthcare,United States,USD,181951037440.0,,15.394462,13.866,2.1441,2.24,-20.68,223.465,-10.637998999999999,33.678999999999995,1.0,181.95103744,0.32,26.5,-21.59,0.1
SCCO,Southern Copper Corporation,Basic Materials,United States,USD,180900626432.0,32.121437,14.586738,18.549,,2.04,49.897000000000006,67.863,35.866,61.162996,1.0,180.900626432,2.48,52.24,-30.22,0.21
ADI,"Analog Devices, Inc.",Technology,United States,USD,180792098816.0,44.029655,5.3746023,27.103,0.5575,1.18,12.227,27.314,29.787000000000003,39.503,1.0,180.792098816,1.59,35.3,-20.68,0.19
STX,Seagate Technology Holdings PLC,Technology,Singapore,USD,180385562624.0,3056.3464,162.83812,40.492,0.4862,0.35,371.52898,179.88,26.108998,43.07,1.0,180.385562624,2.44,74.51,-31.81,0.12
T,AT&T Inc.,Communication Services,United States,USD,176037789696.0,8.478548,1.6000249,7.554,1.6828,4.39,18.339,129.054,16.943,24.786,1.0,176.037789696,-0.35,25.09,-28.89,-0.03
NEE,"NextEra Energy, Inc.",Utilities,United States,USD,175399403520.0,18.898876,3.0706878,20.132,1.8276,2.98,11.677,161.676,32.401,31.524,1.0,175.39940352,0.18,21.52,-14.53,0.08
DE,Deere & Company,Industrials,United States,USD,175202402304.0,36.035557,6.252313,24.221,1.4874,1.0,18.242,376.022,10.168000000000001,17.479,1.0,175.202402304,0.57,31.56,-19.9,0.1
WELL,Welltower Inc.,Real Estate,United States,USD,172944490496.0,108.11261,3.717454,57.472,,1.42,3.836,41.375,12.149999000000001,16.561002,1.0,172.944490496,0.0,22.77,-12.61,0.03
BX,Blackstone Inc.,Financial Services,United States,USD,171692572672.0,32.134228,12.746472,,1.6906,3.65,31.374002,68.185,22.728,54.357,1.0,171.692572672,1.18,36.43,-44.76,0.18
CRM,"Salesforce, Inc.",Technology,United States,USD,171220140032.0,24.196758,5.001316,15.667,0.8683,0.84,16.908,124.282,18.733,21.8,1.0,171.220140032,0.16,41.82,-43.33,0.0
RIO,Rio Tinto Plc,Basic Materials,United Kingdom,USD,170499489792.0,14.200542,2.6028214,8.327,,4.42,19.312,31.872,19.584998000000002,28.049000000000003,1.0,170.499489792,1.34,30.12,-20.74,0.2
QCOM,QUALCOMM Incorporated,Technology,United States,USD,166493585408.0,18.138445,6.058394,14.65,0.7071,2.29,33.754003,55.21,21.013,18.528,1.0,166.493585408,1.94,52.37,-40.98,0.15
BA,Boeing Company (The),Industrials,United States,USD,166219743232.0,75.70504,27.275791,-68.409,89.2922,,173.537,790.875,2.5910001,0.0040000003,1.0,166.219743232,1.14,33.77,-24.96,0.16
UBS,UBS Group AG Registered,Financial Services,Switzerland,USD,164446158848.0,18.268707,1.8443102,,0.8688,2.06,10.671999999999999,,17.949,30.999001999999997,1.0,164.446158848,1.17,25.86,-26.07,0.21
