ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,5056375554048.0,31.96937,25.86865,30.762,0.5841,0.47,114.28799999999998,6.555,62.966,65.596,1.0,5056.375554048,1.6,35.91,-20.21,0.15
AAPL,Apple Inc.,Technology,United States,USD,4724335050752.0,38.98909,44.305786,29.633,2.6222,0.33,141.47099,79.548,27.152001999999996,32.275,1.0,4724.335050752,0.74,24.63,-13.8,0.13
GOOGL,Alphabet Inc.,Communication Services,United States,USD,3876635279360.0,15.932297,8.039935,21.83,1.3469,0.26,48.676,17.605,54.771,34.033,1.0,3876.63527936,1.24,31.47,-21.05,0.16
MSFT,Microsoft Corporation,Technology,United States,USD,2834542100480.0,22.740166,6.841171,15.623,1.2039,0.93,34.013999,30.271,39.341998000000004,46.326,1.0,2834.54210048,0.54,27.7,-34.5,0.05
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2513506402304.0,27.983232,5.6861267,16.72,1.314,,24.285,53.3,12.224,13.139999999999999,1.0,2513.506402304,1.17,31.54,-21.74,0.14
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2155394760704.0,36.55057,86.56834,4.719,1.0763,0.9,39.969003,15.174,49.923,60.344005,1.0,2155.394760704,2.07,39.81,-18.14,0.2
AVGO,Broadcom Inc.,Technology,United States,USD,1867207540736.0,65.520874,21.29517,45.935,0.446,0.66,37.280998,74.018,38.848,48.988,1.0,1867.207540736,1.89,47.32,-28.67,0.14
SPCX,Space Exploration Technologies ,Industrials,United States,USD,1557715877888.0,,19.85225,172.715,,,,73.597,-44.998002,-41.627997,1.0,1557.715877888,3.11,106.72,-45.48,0.09
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1538538340352.0,22.06407,6.3126864,14.126,0.9149,0.33,32.930002,35.608,32.836999999999996,40.617,1.0,1538.538340352,1.22,39.02,-33.3,0.11
SKHY,SK hynix Inc.,Technology,South Korea,USD,1203203997696.0,23.673185,,-0.341,0.5765,,61.172000000000004,13.282,56.88999999999999,71.535003,1.0,1203.203997696,,,-22.05,0.07
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1200667361280.0,296.00925,14.599717,93.102,4.6868,,4.6669997,10.674,3.6730002999999996,1.4099999,1.0,1200.66736128,1.96,46.49,-34.74,0.16
MU,"Micron Technology, Inc.",Technology,United States,USD,1118336450560.0,22.387747,15.414948,15.596,0.141,0.06,66.63799999999999,6.33,55.906,80.370003,1.0,1118.33645056,3.2,77.43,-30.28,0.15
BRK-B,Berkshire Hathaway Inc. New,Financial Services,United States,USD,1058691678208.0,14.621686,0.00097090466,-2.25,,,10.499,17.669,19.305,14.352,1.0,1058.691678208,0.01,14.55,-9.42,0.05
LLY,Eli Lilly and Company,Healthcare,United States,USD,1057489354752.0,42.141792,33.96254,29.689,1.6254,0.6,107.45899999999999,139.015,34.986,49.386,1.0,1057.489354752,0.42,38.62,-23.18,0.07
JPM,JP Morgan Chase & Co.,Financial Services,United States,USD,930104213504.0,14.997857,2.6306884,,1.7486,1.72,17.788999999999998,,34.921002,50.394000000000005,1.0,930.104213504,0.71,22.23,-15.47,0.21
AMD,"Advanced Micro Devices, Inc.",Technology,United States,USD,880018849792.0,181.10402,13.6468,117.301,1.2945,,8.062999999999999,6.005,13.374,14.396,1.0,880.018849792,2.9,69.5,-27.76,0.16
WMT,Walmart Inc.,Consumer Defensive,United States,USD,862655741952.0,38.169014,9.149224,20.833,4.1602,0.91,24.132,74.816,3.1350000000000002,4.2150001999999995,1.0,862.655741952,-0.02,24.61,-19.23,0.03
ASML,ASML Holding N.V. - New York Re,Technology,Netherlands,USD,692532281344.0,62.15098,1622.7788,2851.963,2.2538,0.5,53.942,9.092,30.114,37.057,1.0,692.532281344,2.31,45.14,-17.85,0.22
V,Visa Inc.,Financial Services,United States,USD,668653125632.0,30.600523,18.860638,22.332,1.5537,0.76,60.349,67.233,51.679003,67.34599999999999,1.0,668.653125632,0.24,22.03,-17.18,0.09
XOM,ExxonMobil Holdings Corporation,Energy,United States,USD,650300751872.0,26.368069,2.5564191,12.43,1.3122,2.67,9.873,18.261,7.7649995999999994,6.3549999999999995,1.0,650.300751872,-0.43,24.97,-20.11,-0.06
JNJ,Johnson & Johnson,Healthcare,United States,USD,624119119872.0,30.11266,7.685489,18.608,4.227,2.1,,67.73,21.482,28.605000000000004,1.0,624.119119872,-0.08,18.14,-10.96,0.04
INTC,Intel Corporation,Technology,United States,USD,503755997184.0,,4.5195475,37.364,,,-2.911,36.028,-5.904,6.8790000000000004,1.0,503.755997184,2.57,77.94,-32.57,0.13
MA,Mastercard Incorporated,Financial Services,United States,USD,468555661312.0,30.670326,69.99603,22.421,1.6348,0.65,232.076,282.059,45.876,60.836,1.0,468.555661312,0.2,22.0,-20.91,0.08
ABBV,AbbVie Inc.,Healthcare,United States,USD,453924454400.0,125.326836,-68.20282,17.299,0.4164,2.73,,,5.7860000000000005,32.156,1.0,453.9244544,0.01,25.94,-17.32,0.05
AMAT,"Applied Materials, Inc.",Technology,United States,USD,446840340480.0,52.894733,18.688982,47.312,1.3994,0.38,39.692003,30.399,29.314,31.896,1.0,446.84034048,2.52,56.6,-27.29,0.19
CSCO,"Cisco Systems, Inc.",Technology,United States,USD,444436185088.0,37.586666,9.092815,27.092,1.5572,1.5,25.229000000000003,67.541,19.685,24.992001,1.0,444.436185088,0.86,32.73,-15.33,0.12
BAC,Bank of America Corporation,Financial Services,United States,USD,430061060096.0,14.152425,1.5576229,,1.0629,1.82,11.1990005,,29.524,38.305,1.0,430.061060096,0.67,21.74,-17.93,0.2
CAT,"Caterpillar, Inc.",Industrials,United States,USD,412017917952.0,44.504475,22.08141,31.037,2.0858,0.73,51.331,230.793,13.328000000000001,18.180001,1.0,412.017917952,1.66,38.21,-18.69,0.21
COST,Costco Wholesale Corporation,Consumer Defensive,United States,USD,410687995904.0,46.67641,24.841997,29.662,4.499,0.63,29.152,60.257,3.01,3.6730002999999996,1.0,410.687995904,-0.11,19.76,-16.57,0.01
LRCX,Lam Research Corporation,Technology,United States,USD,399907586048.0,60.335846,37.781193,50.829,1.8427,0.33,66.762,35.282,30.938998,35.042998,1.0,399.907586048,3.02,59.48,-29.21,0.22
CVX,Chevron Corporation,Energy,United States,USD,387206414336.0,33.93019,2.0926528,11.349,0.7941,3.69,6.638,23.989,5.9270002,7.312,1.0,387.206414336,-0.39,22.66,-20.81,-0.06
UNH,UnitedHealth Group Incorporated,Healthcare,United States,USD,384653623296.0,31.894579,3.671732,17.891,1.3813,2.15,14.152999,69.211,3.137,7.132999600000001,1.0,384.653623296,0.4,39.44,-28.96,0.07
GE,GE Aerospace,Industrials,United States,USD,362109304832.0,41.058823,20.165253,31.744,5.1978,0.55,48.231998,113.225,17.716,20.571,1.0,362.109304832,1.2,31.98,-20.85,0.2
KO,Coca-Cola Company (The),Consumer Defensive,United States,USD,349232496640.0,25.525156,10.385107,22.863,4.021,2.58,43.372001999999995,124.943,27.800000000000004,35.055,1.0,349.23249664,-0.21,18.03,-7.87,-0.01
HSBC,"HSBC Holdings, plc.",Financial Services,United Kingdom,USD,348966060032.0,16.818182,8.001573,,1.0194,3.64,11.611,,34.977000000000004,50.684,1.0,348.966060032,1.29,27.33,-16.28,0.23
ORCL,Oracle Corporation,Technology,United States,USD,345771737088.0,20.590052,9.205522,16.512,0.7112,1.59,53.376000000000005,388.87,25.368000000000002,36.202,1.0,345.771737088,1.58,65.78,-63.02,0.07
PG,Procter & Gamble Company (The),Consumer Defensive,United States,USD,342234202112.0,21.455475,6.367575,14.894,4.189,2.92,31.112000000000002,67.651,19.162000000000003,23.047,1.0,342.234202112,-0.0,19.68,-15.52,0.04
MS,Morgan Stanley,Financial Services,United States,USD,338262949888.0,17.367231,3.2515335,,2.1157,2.11,,502.246,25.897,41.567,1.0,338.262949888,1.21,27.4,-18.83,0.22
HD,"Home Depot, Inc. (The)",Consumer Cyclical,United States,USD,323773759488.0,23.045422,23.333572,15.739,1.8687,2.81,128.38,459.356,8.411,11.926,1.0,323.773759488,0.71,25.05,-28.81,0.16
MRK,"Merck & Company, Inc.",Healthcare,United States,USD,322262695936.0,36.858757,7.024117,12.391,11.8028,2.67,18.944,106.936,13.586001,38.604,1.0,322.262695936,0.2,28.05,-11.37,0.09
GS,"Goldman Sachs Group, Inc. (The)",Financial Services,United States,USD,317050355712.0,16.587744,2.9327796,,1.5584,1.82,16.951999,647.154,31.039,42.316002000000005,1.0,317.050355712,1.43,30.82,-19.42,0.23
ARM,Arm Holdings plc,Technology,United Kingdom,USD,302309015552.0,332.98825,36.34776,281.097,2.3379,,11.9540006,5.926,18.374,29.53,1.0,302.309015552,3.04,73.29,-41.47,0.17
PM,Philip Morris International Inc,Consumer Defensive,United States,USD,297871769600.0,26.216734,-32.099426,17.516,2.7116,3.03,,,25.558999999999997,40.52,1.0,297.8717696,-0.08,27.91,-18.54,0.02
NVS,Novartis AG,Healthcare,Switzerland,USD,296777613312.0,23.621784,7.7358303,14.658,4.1277,3.1,30.349999999999998,116.85,22.502,34.62,1.0,296.777613312,0.41,21.68,-12.65,0.15
PLTR,Palantir Technologies Inc.,Technology,United States,USD,295756398592.0,140.19319,34.99858,142.722,1.7864,,32.586999999999996,2.477,43.673,46.183997,1.0,295.756398592,1.32,51.84,-48.22,0.09
RY,Royal Bank Of Canada,Financial Services,Canada,USD,289689010176.0,19.072279,3.1376696,,2.34,2.41,16.203,,33.687,45.286998,1.0,289.689010176,0.63,15.63,-10.04,0.2
NFLX,"Netflix, Inc.",Communication Services,United States,USD,286853791744.0,21.66352,9.513879,19.887,1.534,,49.541000000000004,55.236,28.219,33.381,1.0,286.853791744,0.18,34.67,-46.49,0.04
KLAC,KLA Corporation,Technology,United States,USD,285721559040.0,62.139202,49.03161,49.058,2.2069,0.43,94.975996,105.4,35.661998,41.215,1.0,285.72155904,2.62,57.89,-31.19,0.19
DELL,Dell Technologies Inc.,Technology,United States,USD,283876196352.0,35.00717,-203.11603,21.691,0.7246,0.57,,,6.2750004,8.857000600000001,1.0,283.876196352,1.75,69.21,-32.34,0.11
RTX,RTX Corporation,Industrials,United States,USD,281672318976.0,39.168537,4.249751,19.414,2.6705,1.5,11.571,57.229,8.0290005,13.182001,1.0,281.672318976,0.4,25.58,-19.32,0.11
GEV,GE Vernova Inc.,Industrials,United States,USD,274640519168.0,29.57241,19.903685,76.083,1.6957,0.2,75.708,24.925,23.809999,5.461,1.0,274.640519168,1.86,51.08,-24.57,0.16
BABA,Alibaba Group Holding Limited,Consumer Cyclical,China,USD,273387241472.0,17.57473,1.691512,2.693,0.4859,0.9,9.2159994,25.014,10.12,1.01499995,1.0,273.387241472,1.27,45.01,-49.47,0.1
PANW,"Palo Alto Networks, Inc.",Technology,United States,USD,265388457984.0,285.64035,9.568347,183.534,3.7154,,4.8309997000000005,7.698,7.947,-2.465,1.0,265.388457984,0.92,41.7,-36.01,0.09
WFC,Wells Fargo & Company,Financial Services,United States,USD,261027741696.0,12.5276165,1.6202955,,1.6333,2.08,12.575,,27.232,37.069,1.0,261.027741696,0.63,26.58,-23.02,0.16
AZN,AstraZeneca PLC,Healthcare,United Kingdom,USD,260966072320.0,25.34187,5.506758,14.334,1.3384,1.86,23.482999,71.815,17.188999,27.943,1.0,260.96607232,0.42,27.97,-21.15,0.11
TXN,Texas Instruments Incorporated,Technology,United States,USD,259367337984.0,48.71624,15.457503,31.932,1.416,1.93,32.347,83.741,29.108,37.824002,1.0,259.367337984,1.35,41.97,-24.93,0.16
MUFG,"Mitsubishi UFJ Financial Group,",Financial Services,Japan,USD,255082872832.0,17.267178,2.1276562,,1.9666,2.41,9.398,,25.767002,116.926,1.0,255.082872832,1.01,25.97,-17.28,0.21
SHEL,Shell PLC,Energy,United Kingdom,USD,243352895488.0,13.699376,1.4284554,6.137,1.2789,3.56,10.697,43.324,7.013999999999999,14.873,1.0,243.352895488,0.09,21.76,-17.98,0.03
SNDK,Sandisk Corporation,Technology,United States,USD,238473379840.0,55.016396,17.299007,41.716,,,39.297,1.503,34.185,69.98299999999999,1.0,238.47337984,3.95,109.95,-41.98,0.15
LIN,Linde plc,Basic Materials,United Kingdom,USD,234095689728.0,33.620186,6.0733137,18.992,2.1504,1.26,18.229,65.642,20.436001,28.471002000000002,1.0,234.095689728,0.16,17.98,-19.18,0.08
AXP,American Express Company,Financial Services,United States,USD,232564146176.0,21.289194,6.8378606,,1.6654,1.09,34.419,177.847,16.305,21.245001,1.0,232.564146176,0.83,26.45,-23.9,0.17
ANET,"Arista Networks, Inc.",Technology,United States,USD,222381916160.0,60.899998,16.488655,49.569,2.2303,,31.520998,,38.317,42.738998,1.0,222.38191616,1.84,55.21,-28.33,0.13
C,"Citigroup, Inc.",Financial Services,United States,USD,221215522816.0,14.211207,1.1493813,,0.7177,2.03,8.529,,21.832001,36.229,1.0,221.215522816,1.16,28.81,-14.76,0.21
NVO,Novo Nordisk A/S,Healthcare,Denmark,USD,213093187584.0,11.526317,6.9036713,1.949,3.2492,3.74,71.402,72.086,37.205002,61.574,1.0,213.093187584,1.16,51.62,-49.17,0.12
TMO,Thermo Fisher Scientific Inc,Healthcare,United States,USD,212686405632.0,31.411636,4.095313,20.864,1.7365,0.36,13.523,82.903,15.151,17.892,1.0,212.686405632,0.64,30.64,-31.38,0.11
BHP,BHP Group Limited,Basic Materials,Australia,USD,212499873792.0,20.808458,4.212408,8.865,,3.15,24.712999,52.639,18.972998999999998,40.727999999999994,1.0,212.499873792,1.63,33.08,-19.8,0.22
TM,Toyota Motor Corporation,Consumer Cyclical,Japan,USD,209349804032.0,9.730325,14.820194,6.218,,3.48,10.233,107.061,7.5920000000000005,4.566,1.0,209.349804032,1.02,26.39,-32.94,0.21
STX,Seagate Technology Holdings PLC,Technology,Singapore,USD,204801785856.0,86.738846,187.16393,59.145,0.6282,0.33,1787.97,381.553,21.599,35.668,1.0,204.801785856,2.36,70.8,-31.81,0.13
AMGN,Amgen Inc.,Healthcare,United States,USD,200501624832.0,25.816538,21.817007,14.527,2.0063,2.75,101.318,623.754,20.955999,33.800998,1.0,200.501624832,0.48,27.12,-16.57,0.13
TD,Toronto Dominion Bank (The),Financial Services,Canada,USD,196957519872.0,19.705784,2.3076785,,,2.6,11.9090006,,25.194,35.381,1.0,196.957519872,0.69,17.5,-7.5,0.2
IBM,International Business Machines,Technology,United States,USD,194227290112.0,18.352575,5.890317,15.278,1.9875,3.29,34.460998,188.97,15.522,16.204001,1.0,194.227290112,0.65,47.91,-37.5,0.07
APH,Amphenol Corporation,Technology,United States,USD,193675804672.0,45.238503,13.846086,25.45,1.3486,0.63,36.825,133.051,17.238999999999997,27.305,1.0,193.675804672,1.66,43.46,-28.19,0.17
WDC,Western Digital Corporation,Technology,United States,USD,192436043776.0,33.431137,26.693758,48.463,0.4953,0.11,85.920995,17.81,55.286,37.008998,1.0,192.436043776,2.89,75.3,-37.44,0.15
