ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,5367153557504.0,28.064394,23.438786,26.473,0.466,0.46,117.211,16.971,63.663000000000004,66.236997,1.0,5367.153557504,1.65,38.04,-20.21,0.06
AAPL,Apple Inc.,Technology,United States,USD,4905541566464.0,38.502865,45.669838,29.337,2.706,0.32,148.75101,78.445,27.618998,32.623002,1.0,4905.541566464,0.55,24.74,-13.8,0.13
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4274851676160.0,17.529589,6.8677306,24.088,1.2412,0.25,48.676,18.859,54.771,34.033,1.0,4274.85167616,1.05,30.58,-21.05,0.12
MSFT,Microsoft Corporation,Technology,United States,USD,3666585845760.0,27.47802,8.289767,19.144,1.6165,0.79,34.039003,29.118,40.305,45.111000000000004,1.0,3666.58584576,0.73,34.31,-34.5,0.07
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2736595664896.0,20.411102,4.959536,16.963,1.47,,30.558002000000002,45.617,17.44,13.689000000000002,1.0,2736.595664896,1.16,35.96,-21.74,0.1
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2254404845568.0,32.389717,89.013824,4.934,0.8193,0.95,39.969003,16.504,49.923,60.344005,1.0,2254.404845568,2.07,40.77,-21.55,0.09
AVGO,Broadcom Inc.,Technology,United States,USD,1707097718784.0,45.555412,17.125275,32.402,0.3439,0.75,44.245000000000005,59.604,42.943999999999996,54.307,1.0,1707.097718784,1.77,45.56,-29.44,0.03
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1696002211840.0,25.084776,6.493855,15.668,0.9028,0.31,29.848000000000003,42.997,29.834998000000002,34.827000000000005,1.0,1696.00221184,1.02,41.45,-32.3,0.07
2222.SR,Saudi Arabian Oil Co.,Energy,Saudi Arabia,SAR,6183152779264.0,15.12426,3.9578815,7.308,3.9042,5.31,23.747998,19.783,22.395,41.544,0.26622650027275085,1646.1191250751874,-0.16,13.86,-9.61,-0.08
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1438701584384.0,343.65094,16.561491,131.286,4.3778,,4.6669997,18.373,3.671,1.4099999,1.0,1438.701584384,1.88,45.08,-39.1,0.1
005930.KS,SamsungElec,Technology,South Korea,KRW,1713873010819072.0,,,6.871,0.1193,0.57,30.794,3.868,30.842000000000002,52.181999999999995,0.0007215267978608608,1236.6053054364374,0.67,74.59,-42.83,-0.05
BRK-B,Berkshire Hathaway Inc. New,Financial Services,United States,USD,1091269558272.0,12.817953,0.0009761484,-1.79,,,12.1199995,17.142,22.296,32.561,1.0,1091.269558272,-0.05,13.79,-9.42,0.09
LLY,Eli Lilly and Company,Healthcare,United States,USD,1027672309760.0,38.78002,30.338669,25.742,1.1388,0.6,102.28600000000002,162.071,33.528998,54.222,1.0,1027.67230976,0.39,37.81,-23.18,0.11
JPM,JP Morgan Chase & Co.,Financial Services,United States,USD,929488044032.0,14.987999,2.6289594,,1.6244,1.72,17.788999999999998,,34.921002,50.394000000000005,1.0,929.488044032,0.67,23.03,-15.47,0.15
AMD,"Advanced Micro Devices, Inc.",Technology,United States,USD,913892179968.0,142.81122,13.590833,94.651,0.5552,,10.196,6.361,15.577,17.25,1.0,913.892179968,3.08,72.72,-27.76,0.04
WMT,Walmart Inc.,Consumer Defensive,United States,USD,846768766976.0,38.67029,9.008272,20.804,4.0775,0.93,22.313999000000003,71.653,3.0,3.45,1.0,846.768766976,-0.02,26.92,-23.34,0.07
V,Visa Inc.,Financial Services,United States,USD,691411156992.0,31.317177,19.517223,22.11,1.6755,0.72,61.19,67.821,50.782000000000004,66.130996,1.0,691.411156992,0.18,22.47,-17.18,0.13
XOM,ExxonMobil Holdings Corporation,Energy,United States,USD,672462077952.0,21.047619,2.5925806,10.449,1.3986,2.52,12.584000000000001,15.921,9.072,15.859000000000002,1.0,672.462077952,-0.53,26.08,-20.11,-0.05
JNJ,Johnson & Johnson,Healthcare,United States,USD,650648485888.0,31.321344,7.65191,19.469,2.8337,1.98,25.741999999999997,57.709,21.482,29.189999999999998,1.0,650.648485888,-0.12,19.62,-10.96,0.08
