ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,5490544738304.0,28.745892,23.977646,27.11,0.4722,0.45,117.211,16.971,63.663000000000004,66.236997,1.0,5490.544738304,1.65,37.97,-20.21,0.06
AAPL,Apple Inc.,Technology,United States,USD,4947135430656.0,38.918484,46.057064,29.585,2.699,0.32,148.75101,78.445,27.618998,32.623002,1.0,4947.135430656,0.55,24.68,-13.8,0.13
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4341260091392.0,17.819778,6.9744186,24.472,1.2719,0.25,48.676,18.859,54.771,34.033,1.0,4341.260091392,1.05,30.51,-21.05,0.12
MSFT,Microsoft Corporation,Technology,United States,USD,3724727812096.0,27.913746,8.421221,19.444,1.6036,0.79,34.039003,29.118,40.305,45.111000000000004,1.0,3724.727812096,0.73,34.23,-34.5,0.07
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2787722657792.0,20.792439,5.0521936,17.266,1.5102,,30.558002000000002,45.617,17.44,13.689000000000002,1.0,2787.722657792,1.16,35.89,-21.74,0.1
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2308707188736.0,33.244213,91.09429,5.071,0.83,0.94,39.969003,16.504,49.923,60.344005,1.0,2308.707188736,2.07,40.68,-21.55,0.09
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1888326254592.0,27.908321,7.230248,17.422,0.8809,0.32,29.848000000000003,42.997,29.834998000000002,34.827000000000005,1.0,1888.326254592,1.02,41.43,-31.18,0.07
AVGO,Broadcom Inc.,Technology,United States,USD,1731204612096.0,46.31673,17.367111,33.805,0.3541,0.73,44.245000000000005,59.604,42.943999999999996,54.307,1.0,1731.204612096,1.76,45.57,-29.44,0.03
2222.SR,Saudi Arabian Oil Co.,Energy,Saudi Arabia,SAR,6212182081536.0,15.195266,3.9764633,7.34,3.9578,5.24,23.747998,19.783,22.395,41.544,0.2662406861782074,1653.9356200521095,-0.16,13.78,-9.61,-0.08
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1482265198592.0,344.3119,17.062967,135.298,4.3547,,4.6669997,18.373,3.671,1.4099999,1.0,1482.265198592,1.88,44.96,-39.1,0.1
