ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,4943990226944.0,31.211008,25.29368,28.55,0.5996,0.51,114.28799999999998,6.555,62.966,65.596,1.0,4943.990226944,1.56,35.4,-20.21,0.15
AAPL,Apple Inc.,Technology,United States,USD,4602870628352.0,37.940678,43.166668,28.874,2.4938,0.35,141.47099,79.548,27.152001999999996,32.275,1.0,4602.870628352,0.74,24.15,-13.8,0.14
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4416355172352.0,27.627481,9.159286,26.991,1.4171,0.24,38.884997,20.026,37.919000000000004,36.120999999999995,1.0,4416.355172352,1.18,29.89,-20.37,0.17
MSFT,Microsoft Corporation,Technology,United States,USD,2847616270336.0,22.817858,6.872725,15.694,1.1922,0.94,34.013999,30.271,39.341998000000004,46.326,1.0,2847.616270336,0.55,27.19,-34.5,0.06
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2620647014400.0,31.353926,5.9285035,17.407,1.8344,,24.285,53.3,12.224,13.139999999999999,1.0,2620.6470144,1.15,31.03,-21.74,0.15
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2266385350656.0,37.96525,98.99915,5.497,1.4213,0.88,36.21,18.447,46.505,58.105,1.0,2266.385350656,2.05,39.55,-18.14,0.21
SPCX,Space Exploration Technologies ,Industrials,United States,USD,1953731969024.0,,24.899261,222.928,,,,73.597,-44.998002,-41.627997,1.0,1953.731969024,,,-29.85,0.1
AVGO,Broadcom Inc.,Technology,United States,USD,1849223938048.0,64.673874,21.09007,42.992,0.4052,0.7,37.280998,74.018,38.848,48.988,1.0,1849.223938048,1.86,46.85,-28.67,0.14
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1530973782016.0,21.915697,6.281649,14.057,0.8894,0.34,32.930002,35.608,32.836999999999996,40.617,1.0,1530.973782016,1.17,37.8,-33.3,0.12
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1479980482560.0,361.52292,17.996073,130.821,5.0489,,4.901,18.738,3.946,4.202999999999999,1.0,1479.98048256,1.85,44.93,-29.93,0.16
LLY,Eli Lilly and Company,Healthcare,United States,USD,1084205891584.0,43.160454,34.82057,31.476,1.57,0.56,107.45899999999999,139.015,34.986,49.386,1.0,1084.205891584,0.46,38.78,-23.18,0.08
MU,"Micron Technology, Inc.",Technology,United States,USD,1071568191488.0,21.466063,14.770304,15.247,0.1449,0.06,66.63799999999999,6.33,55.906,80.370003,1.0,1071.568191488,3.13,75.87,-30.28,0.15
BRK-B,Berkshire Hathaway Inc. New,Financial Services,United States,USD,1067189665792.0,14.7171335,0.000978698,-2.25,,,10.499,17.669,19.305,14.352,1.0,1067.189665792,0.04,14.56,-9.42,0.06
WMT,Walmart Inc.,Consumer Defensive,United States,USD,900058710016.0,39.823944,9.545916,21.667,4.2557,0.89,24.132,74.816,3.1350000000000002,4.2150001999999995,1.0,900.058710016,-0.0,24.39,-18.91,0.03
JPM,JP Morgan Chase & Co.,Financial Services,United States,USD,885899984896.0,15.819139,2.5753434,,1.7686,1.77,16.465001,,33.936,43.741,1.0,885.899984896,0.71,22.08,-15.47,0.21
AMD,"Advanced Micro Devices, Inc.",Technology,United States,USD,843680907264.0,173.04517,13.083294,112.41,1.2404,,8.062999999999999,6.005,13.374,14.396,1.0,843.680907264,2.83,68.74,-27.76,0.16
ASML,ASML Holding N.V. - New York Re,Technology,Netherlands,USD,681668968448.0,59.89333,1601.2985,2980.313,2.6453,0.5,52.236000000000004,12.989,29.713,36.020002,1.0,681.668968448,2.26,45.64,-17.85,0.22
V,Visa Inc.,Financial Services,United States,USD,660912996352.0,30.27265,18.642313,22.078,1.5458,0.76,60.349,67.233,51.679003,67.34599999999999,1.0,660.912996352,0.29,21.76,-17.18,0.11
JNJ,Johnson & Johnson,Healthcare,United States,USD,634060931072.0,30.521435,7.8079143,19.701,5.0521,2.01,26.416,67.73,21.834,27.407999999999998,1.0,634.060931072,-0.04,18.64,-10.96,0.04
XOM,ExxonMobil Holdings Corporation,Energy,United States,USD,584976433152.0,23.75926,2.2737598,11.263,1.1318,2.91,9.873,18.261,7.7649995999999994,6.3549999999999995,1.0,584.976433152,-0.39,24.66,-20.11,-0.05
INTC,Intel Corporation,Technology,United States,USD,554066247680.0,,4.970916,40.913,,,-2.911,36.028,-5.904,6.8790000000000004,1.0,554.06624768,2.5,76.64,-24.17,0.13
MA,Mastercard Incorporated,Financial Services,United States,USD,459339890688.0,30.084488,68.61932,21.99,1.6403,0.65,232.076,282.059,45.876,60.836,1.0,459.339890688,0.24,21.69,-20.91,0.09
AMAT,"Applied Materials, Inc.",Technology,United States,USD,452953866240.0,53.568077,18.944677,47.361,1.5235,0.38,39.692003,30.399,29.314,31.896,1.0,452.95386624,2.44,55.38,-23.31,0.19
CSCO,"Cisco Systems, Inc.",Technology,United States,USD,448614072320.0,37.94,9.178292,27.34,1.5639,1.5,25.229000000000003,67.541,19.685,24.992001,1.0,448.61407232,0.88,31.89,-13.69,0.13
ABBV,AbbVie Inc.,Healthcare,United States,USD,446539235328.0,123.89216,-67.09318,17.052,0.4149,2.72,,,5.7860000000000005,32.156,1.0,446.539235328,0.06,25.98,-17.32,0.06
CAT,"Caterpillar, Inc.",Industrials,United States,USD,436678033408.0,47.121273,23.403027,32.731,2.2855,0.69,51.331,230.793,13.328000000000001,18.180001,1.0,436.678033408,1.68,37.81,-13.88,0.22
