ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,5445389910016.0,28.911537,23.780449,26.886,0.4862,0.44,117.211,16.971,63.663000000000004,66.236997,1.0,5445.389910016,1.64,37.93,-20.21,0.06
AAPL,Apple Inc.,Technology,United States,USD,4918530277376.0,38.604813,45.79076,29.415,2.728,0.32,148.75101,78.445,27.618998,32.623002,1.0,4918.530277376,0.55,24.7,-13.8,0.13
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4131638738944.0,16.933834,6.637653,23.261,1.2549,0.25,48.676,18.859,54.771,34.033,1.0,4131.638738944,1.05,30.54,-21.05,0.12
MSFT,Microsoft Corporation,Technology,United States,USD,3717153947648.0,28.075714,8.404097,19.405,1.6173,0.79,34.039003,29.118,40.305,45.111000000000004,1.0,3717.153947648,0.73,34.31,-34.5,0.07
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2688704315392.0,20.07005,4.8727427,16.679,1.512,,30.558002000000002,45.617,17.44,13.689000000000002,1.0,2688.704315392,1.15,35.85,-21.74,0.1
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2316123766784.0,33.67798,91.34057,5.09,0.8581,0.9,39.969003,16.504,49.923,60.344005,1.0,2316.123766784,2.08,40.6,-21.55,0.09
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1895599308800.0,28.058067,7.258096,17.488,0.9746,0.29,29.848000000000003,42.997,29.834998000000002,34.827000000000005,1.0,1895.5993088,1.02,41.51,-30.77,0.07
AVGO,Broadcom Inc.,Technology,United States,USD,1694590828544.0,45.337166,16.999807,33.104,0.361,0.71,44.245000000000005,59.604,42.943999999999996,54.307,1.0,1694.590828544,1.77,45.7,-29.44,0.03
2222.SR,Saudi Arabian Oil Co.,Energy,Saudi Arabia,SAR,6202505822208.0,15.171597,3.9702692,7.329,3.9182,5.29,23.747998,19.783,22.395,41.544,0.2663115859031677,1651.7991620858438,-0.16,13.78,-9.61,-0.08
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1501301964800.0,348.73392,17.282108,137.101,4.5296,,4.6669997,18.373,3.671,1.4099999,1.0,1501.3019648,1.89,44.8,-39.1,0.1
005930.KS,SamsungElec,Technology,South Korea,KRW,1874753895792640.0,,,7.579,0.1271,0.52,30.794,3.868,30.842000000000002,52.181999999999995,0.0007295648683793843,1367.7545792276953,0.67,74.45,-42.83,-0.05
BRK-B,Berkshire Hathaway Inc. New,Financial Services,United States,USD,1085703782400.0,12.7493725,0.0009711698,-1.79,,,12.1199995,17.142,22.296,32.561,1.0,1085.7037824,-0.05,13.81,-9.42,0.09
LLY,Eli Lilly and Company,Healthcare,United States,USD,1025943076864.0,38.572052,30.287617,25.701,1.1558,0.59,102.28600000000002,162.071,33.528998,54.222,1.0,1025.943076864,0.39,37.86,-23.18,0.11
AMD,"Advanced Micro Devices, Inc.",Technology,United States,USD,1003335450624.0,154.03758,14.920977,104.005,0.6353,,10.196,6.361,15.577,17.25,1.0,1003.335450624,3.08,72.77,-27.76,0.04
