ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,5400959123456.0,28.312658,23.586418,26.912,0.5779,0.44,117.211,16.971,63.663000000000004,66.236997,1.0,5400.959123456,1.66,38.09,-20.21,0.14
AAPL,Apple Inc.,Technology,United States,USD,4602128760832.0,36.12142,42.845108,27.531,2.4859,0.34,148.75101,78.445,27.618998,32.623002,1.0,4602.128760832,0.6,24.92,-13.8,0.12
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4043827838976.0,16.590567,6.496581,22.754,1.2511,0.26,48.676,18.859,54.771,34.033,1.0,4043.827838976,1.17,31.57,-21.05,0.15
MSFT,Microsoft Corporation,Technology,United States,USD,3650769387520.0,27.420523,8.254008,19.063,1.6041,0.74,34.039003,29.118,40.305,45.111000000000004,1.0,3650.76938752,0.72,32.6,-34.5,0.07
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2722465316864.0,20.289389,4.9339275,16.879,1.5038,,30.558002000000002,45.617,17.44,13.689000000000002,1.0,2722.465316864,1.14,34.38,-21.74,0.12
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2257983111168.0,32.20118,89.09289,4.991,0.8324,0.93,39.969003,16.504,49.923,60.344005,1.0,2257.983111168,2.1,40.34,-21.55,0.19
SPCX,Space Exploration Technologies ,Industrials,United States,USD,1944971640832.0,,15.280655,649.422,,,,31.211,-35.661998,-1.804,1.0,1944.971640832,3.06,95.31,-48.78,0.09
AVGO,Broadcom Inc.,Technology,United States,USD,1733567184896.0,46.417835,17.42028,34.04,0.365,0.71,44.245000000000005,59.604,42.943999999999996,54.307,1.0,1733.567184896,1.88,46.45,-28.67,0.13
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1665279328256.0,24.611822,6.3762193,15.388,0.8117,0.34,29.848000000000003,42.997,29.834998000000002,34.827000000000005,1.0,1665.279328256,1.12,39.03,-32.46,0.11
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1452683034624.0,343.74765,16.722437,132.58,4.4012,,4.6669997,18.373,3.671,1.4099999,1.0,1452.683034624,1.97,47.73,-39.1,0.15
