ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
MS,Morgan Stanley,Financial Services,United States,USD,343816536064.0,19.744564,3.2938437,,2.5733,1.84,16.387999999999998,502.246,24.753,40.616,1.0,343.816536064,1.23,25.87,-18.83,0.25
KLAC,KLA Corporation,Technology,United States,USD,334955118592.0,72.02809,57.48039,57.458,2.6721,0.36,94.975996,105.4,35.661998,41.215,1.0,334.955118592,2.34,49.5,-22.41,0.23
HD,"Home Depot, Inc. (The)",Consumer Cyclical,United States,USD,328869019648.0,23.308836,23.700775,15.674,1.8514,2.84,128.38,459.356,8.411,11.926,1.0,328.869019648,0.73,23.71,-28.81,0.18
PLTR,Palantir Technologies Inc.,Technology,United States,USD,322941911040.0,149.6778,38.215603,156.192,1.8354,,32.586999999999996,2.477,43.673,46.183997,1.0,322.94191104,1.45,51.19,-38.22,0.11
HSBC,"HSBC Holdings, plc.",Financial Services,United Kingdom,USD,318682333184.0,15.308072,7.307185,,0.9162,4.04,11.611,,34.977000000000004,50.684,1.0,318.682333184,1.34,27.13,-16.28,0.25
GS,"Goldman Sachs Group, Inc. (The)",Financial Services,United States,USD,317478141952.0,19.418442,3.0206501,,1.6417,1.67,14.548,678.596,29.363,38.599998,1.0,317.478141952,1.43,28.53,-19.42,0.26
SNDK,Sandisk Corporation,Technology,United States,USD,312152489984.0,67.559616,22.643736,54.798,,,39.297,1.503,34.185,69.98299999999999,1.0,312.152489984,3.47,99.96,-31.34,0.16
NVS,Novartis AG,Healthcare,Switzerland,USD,289190412288.0,21.93343,7.508918,14.384,4.1533,3.13,34.929,120.734,23.921,30.479,1.0,289.190412288,0.53,20.95,-12.65,0.17
TXN,Texas Instruments Incorporated,Technology,United States,USD,285168467968.0,51.536182,16.995173,33.943,1.437,1.89,32.347,83.741,29.108,37.824002,1.0,285.168467968,1.05,40.35,-29.57,0.14
MRK,"Merck & Company, Inc.",Healthcare,United States,USD,283782840320.0,33.596493,6.1854005,11.087,5.5359,2.86,18.944,106.936,13.586001,38.604,1.0,283.78284032,0.36,27.4,-11.37,0.11
PM,Philip Morris International Inc,Consumer Defensive,United States,USD,283361574912.0,25.972857,-30.535774,17.847,2.572,3.19,,,26.741999999999997,36.044,1.0,283.361574912,-0.02,27.87,-20.64,0.02
RY,Royal Bank Of Canada,Financial Services,Canada,USD,276640104448.0,18.080835,2.9802709,,2.5281,2.56,16.203,,33.687,45.286998,1.0,276.640104448,0.65,15.14,-10.04,0.23
AZN,AstraZeneca PLC,Healthcare,United Kingdom,USD,274921357312.0,26.940731,5.8012896,15.03,1.3665,1.77,23.482999,71.815,17.188999,27.943,1.0,274.921357312,0.54,26.09,-15.5,0.12
MRVL,"Marvell Technology, Inc.",Technology,United States,USD,270208221184.0,96.2243,14.847144,100.163,1.5807,0.08,16.028000000000002,28.97,28.986,14.479999,1.0,270.208221184,2.59,71.63,-26.36,0.17
BABA,Alibaba Group Holding Limited,Consumer Cyclical,China,USD,270022541312.0,17.315386,1.6670974,2.661,0.3907,0.93,9.2159994,25.014,10.12,1.01499995,1.0,270.022541312,1.3,43.77,-40.01,0.12
DELL,Dell Technologies Inc.,Technology,United States,USD,265121529856.0,31.539707,-189.12158,20.296,0.6488,0.62,,,6.2750004,8.857000600000001,1.0,265.121529856,1.77,65.99,-32.34,0.12
GEV,GE Vernova Inc.,Industrials,United States,USD,263095697408.0,27.4711,18.897682,75.614,1.6251,0.21,75.708,24.925,23.809999,5.461,1.0,263.095697408,1.85,49.35,-24.57,0.19
WFC,Wells Fargo & Company,Financial Services,United States,USD,254424154112.0,12.930016,1.5629582,,1.4867,2.17,12.028,,26.741999999999997,29.447000000000003,1.0,254.424154112,0.72,26.71,-23.02,0.18
IBM,International Business Machines,Technology,United States,USD,252556574720.0,23.779644,7.659265,18.702,2.5422,2.52,35.772,211.169,15.606,13.809,1.0,252.55657472,0.91,39.57,-30.96,0.11
RTX,RTX Corporation,Industrials,United States,USD,247304929280.0,34.454033,3.7312312,18.422,2.515,1.51,11.571,57.229,8.0290005,13.182001,1.0,247.30492928,0.55,24.13,-19.32,0.13
LIN,Linde plc,Basic Materials,United Kingdom,USD,241104863232.0,34.580902,6.255158,19.508,2.2159,1.23,18.229,65.642,20.436001,28.471002000000002,1.0,241.104863232,0.21,17.28,-19.18,0.09
C,"Citigroup, Inc.",Financial Services,United States,USD,240844537856.0,17.262836,1.2582759,,0.772,1.7,7.649,,20.356001000000003,34.078,1.0,240.844537856,1.21,28.3,-14.76,0.23
TM,Toyota Motor Corporation,Consumer Cyclical,Japan,USD,234887643136.0,9.515311,15.097184,6.219,,3.58,10.233,107.061,7.5920000000000005,4.566,1.0,234.887643136,1.15,29.51,-30.71,0.21
BHP,BHP Group Limited,Basic Materials,Australia,USD,234041982976.0,22.580883,4.63944,9.684,,2.89,24.712999,52.639,18.972998999999998,40.727999999999994,1.0,234.041982976,1.62,32.45,-19.8,0.24
QCOM,QUALCOMM Incorporated,Technology,United States,USD,232733736960.0,22.78741,8.572482,18.325,0.8969,1.67,36.083,55.979,22.308001,22.059,1.0,232.73373696,1.82,48.8,-33.13,0.18
PANW,"Palo Alto Networks, Inc.",Technology,United States,USD,231900102656.0,247.4261,8.360954,155.658,4.5634,,4.8309997000000005,7.698,7.947,-2.465,1.0,231.900102656,0.85,39.1,-36.01,0.08
STX,Seagate Technology Holdings PLC,Technology,Singapore,USD,230505644032.0,88.514336,208.77048,65.873,0.6441,0.29,1787.97,381.553,21.599,35.668,1.0,230.505644032,2.21,64.96,-21.0,0.16
SHEL,Shell PLC,Energy,United Kingdom,USD,229042552832.0,12.867601,1.3544843,5.83,1.2659,3.65,10.697,43.324,7.013999999999999,14.873,1.0,229.042552832,0.15,21.27,-11.46,0.05
AXP,American Express Company,Financial Services,United States,USD,228838653952.0,20.948158,6.7283235,,1.5488,1.13,34.419,177.847,16.305,21.245001,1.0,228.838653952,0.91,26.41,-23.9,0.19
MUFG,"Mitsubishi UFJ Financial Group,",Financial Services,Japan,USD,227567288320.0,15.287878,1.6359673,,1.7328,2.45,11.911,,28.508,39.532002999999996,1.0,227.56728832,1.06,25.83,-17.28,0.23
WDC,Western Digital Corporation,Technology,United States,USD,225260126208.0,33.669758,31.246952,56.962,0.5008,0.11,85.920995,17.81,55.286,37.008998,1.0,225.260126208,2.64,67.41,-20.59,0.18
ANET,"Arista Networks, Inc.",Technology,United States,USD,212912947200.0,56.17608,15.786573,47.334,2.0993,,31.520998,,38.317,42.738998,1.0,212.9129472,1.84,53.66,-28.33,0.15
ADI,"Analog Devices, Inc.",Technology,United States,USD,208268673024.0,62.148254,6.17239,34.725,0.9144,1.05,9.639000000000001,25.81,26.007998,38.076,1.0,208.268673024,1.36,31.91,-15.73,0.22
TMUS,"T-Mobile US, Inc.",Communication Services,United States,USD,204385173504.0,20.070139,3.6700351,9.532,0.7495,2.16,18.024999,218.569,11.6459996,24.01,1.0,204.385173504,-0.32,25.04,-30.37,-0.04
MCD,McDonald's Corporation,Consumer Cyclical,United States,USD,203289935872.0,23.5878,-158.07735,17.285,2.6122,2.61,,,31.618000000000002,44.252998,1.0,203.289935872,0.09,16.58,-19.05,0.07
PEP,"Pepsico, Inc.",Consumer Defensive,United States,USD,199915110400.0,22.639318,9.356407,12.934,1.5533,4.1,43.879002,244.837,9.149000000000001,16.961999,1.0,199.9151104,-0.06,21.73,-16.25,0.03
VZ,Verizon Communications Inc.,Communication Services,United States,USD,196543561728.0,11.480488,1.9002825,7.639,0.9023,6.01,17.198,192.045,12.462,25.186002000000002,1.0,196.543561728,-0.18,22.9,-13.32,-0.01
APH,Amphenol Corporation,Technology,United States,USD,195102883840.0,44.29888,13.948109,25.624,1.3168,0.63,36.825,133.051,17.238999999999997,27.305,1.0,195.10288384,1.57,41.84,-28.19,0.18
NVO,Novo Nordisk A/S,Healthcare,Denmark,USD,194524102656.0,10.382978,6.205269,1.84,3.2063,4.11,71.402,72.086,37.205002,61.574,1.0,194.524102656,1.34,51.87,-52.68,0.14
TD,Toronto Dominion Bank (The),Financial Services,Canada,USD,193851654144.0,19.204582,2.208106,,,2.77,11.9090006,,25.194,35.381,1.0,193.851654144,0.7,16.73,-7.5,0.23
SAP,SAP  SE,Technology,Germany,USD,193733951488.0,22.855354,3.6658432,16.325,1.4368,1.78,16.350001,17.331,19.584,30.025997999999998,1.0,193.733951488,0.67,34.28,-47.71,0.06
AMGN,Amgen Inc.,Healthcare,United States,USD,189183950848.0,24.685211,20.585506,13.859,2.3477,2.88,101.318,623.754,20.955999,33.800998,1.0,189.183950848,0.57,27.87,-16.57,0.14
SAN,"Banco Santander, S.A. Sponsored",Financial Services,Spain,USD,188693004288.0,12.882354,1.6152542,,3.5991,2.12,12.886000000000001,,34.098998,43.257,1.0,188.693004288,1.75,33.47,-20.29,0.25
TTE,TotalEnergies SE,Energy,France,USD,186735607808.0,13.054348,1.5681484,5.905,0.7184,5.02,12.512,51.304,8.201,20.353001000000003,1.0,186.735607808,-0.04,23.4,-10.18,0.01
TJX,"TJX Companies, Inc. (The)",Consumer Cyclical,United States,USD,184850186240.0,32.554478,18.180138,21.896,3.5985,1.15,61.25000000000001,136.307,9.402000000000001,11.770999999999999,1.0,184.85018624,0.19,18.08,-10.89,0.09
BA,Boeing Company (The),Industrials,United States,USD,180481818624.0,90.85317,30.160715,-64.414,23.7324,,169.947,828.696,2.4600001,1.7149999999999999,1.0,180.481818624,1.14,32.36,-24.96,0.17
NEE,"NextEra Energy, Inc.",Utilities,United States,USD,179612336128.0,21.857868,3.2521431,20.722,1.8952,2.89,10.325,156.686,29.369,30.175,1.0,179.612336128,0.19,23.78,-14.53,0.07
DIS,Walt Disney Company (The),Communication Services,United States,USD,176585850880.0,15.988994,1.6323419,11.403,2.3229,1.48,11.01,41.069,11.540000000000001,15.512,1.0,176.58585088,0.76,24.26,-24.97,0.16
CRWD,"CrowdStrike Holdings, Inc.",Technology,United States,USD,176390504448.0,,38.06152,2911.386,5.5569,,-0.24899999,17.568,-0.598,-2.2079999,1.0,176.390504448,1.12,45.67,-37.18,0.09
TMO,Thermo Fisher Scientific Inc,Healthcare,United States,USD,176044523520.0,25.773668,3.3370905,19.129,1.5431,0.4,13.523,82.903,15.151,17.892,1.0,176.04452352,0.84,31.47,-31.38,0.14
APP,Applovin Corporation,Communication Services,United States,USD,174977449984.0,43.296757,74.11212,36.139,1.3657,,266.444,162.888,64.29,78.15100000000001,1.0,174.977449984,1.76,71.31,-49.99,0.1
RIO,Rio Tinto Plc,Basic Materials,United Kingdom,USD,172203835392.0,17.38752,2.7661242,9.426,,3.82,16.399999,35.432,17.291,25.318,1.0,172.203835392,1.37,29.4,-15.19,0.22
BLK,"BlackRock, Inc.",Financial Services,United States,USD,169829826560.0,26.24893,2.858196,16.472,1.3097,2.22,11.8990004,23.635,24.396999,35.638002,1.0,169.82982656,1.14,25.94,-22.45,0.24
T,AT&T Inc.,Communication Services,United States,USD,161826816000.0,7.763334,1.4791998,7.376,1.6464,4.71,18.370001,125.175,16.938,22.723,1.0,161.826816,-0.24,22.24,-21.87,-0.02
GLW,Corning Incorporated,Technology,United States,USD,161696645120.0,86.18349,14.426784,43.615,1.4027,0.6,16.74,80.363,11.09,15.661,1.0,161.69664512,2.37,56.61,-23.01,0.2
SCCO,Southern Copper Corporation,Basic Materials,United States,USD,161208418304.0,32.14975,13.676387,18.456,,2.07,46.343,62.412,34.131,58.341,1.0,161.208418304,2.41,49.83,-30.22,0.24
UNP,Union Pacific Corporation,Industrials,United States,USD,158711414784.0,22.426174,8.172924,15.031,3.3297,2.02,40.686,162.246,29.202,40.357,1.0,158.711414784,0.35,21.77,-12.28,0.12
SCHW,Charles Schwab Corporation (The,Financial Services,United States,USD,158174363648.0,18.117529,3.7221198,,1.0874,1.41,19.083,120.766,37.986,49.352002,1.0,158.174363648,0.46,24.17,-19.83,0.12
ETN,"Eaton Corporation, PLC",Industrials,Ireland,USD,158061395968.0,38.329567,8.014886,28.25,2.9565,1.08,20.844999,110.463,13.986,16.104999,1.0,158.061395968,1.53,33.5,-19.13,0.23
BUD,Anheuser-Busch Inbev SA Sponsor,Consumer Defensive,Belgium,USD,157643948032.0,23.01695,10.904106,51.91,1.9355,1.62,,75.033,11.897001,26.685,1.0,157.643948032,0.49,26.54,-20.12,0.12
DE,Deere & Company,Industrials,United States,USD,155340898304.0,32.67859,5.668147,22.636,1.7574,1.13,18.349001,376.022,10.104000000000001,17.479,1.0,155.340898304,0.61,29.96,-19.9,0.12
ABT,Abbott Laboratories,Healthcare,United States,USD,154446561280.0,24.699165,2.966643,15.491,1.3082,2.86,12.333999599999999,64.773,13.904999000000002,13.472000000000001,1.0,154.44656128,0.24,24.57,-38.99,0.07
SMFG,Sumitomo Mitsui Financial Group,Financial Services,Japan,USD,154386022400.0,15.882353,1.5798291,,2.0856,2.26,9.776,,26.128998,26.917,1.0,154.3860224,1.25,28.38,-20.12,0.24
