ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,5053469425664.0,31.46908,32.237328,30.262,0.6319,0.49,114.28799999999998,6.555,62.966,65.596,1.0,5053.469425664,1.56,34.88,-20.21,0.16
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4430541881344.0,27.69131,9.194463,27.487,1.451,0.24,38.884997,20.026,37.919000000000004,36.120999999999995,1.0,4430.541881344,1.19,29.36,-20.37,0.16
AAPL,Apple Inc.,Technology,United States,USD,4428825362432.0,37.18126,41.534435,28.318,2.4704,0.35,141.47099,79.548,27.152001999999996,32.275,1.0,4428.825362432,0.79,22.41,-13.8,0.16
MSFT,Microsoft Corporation,Technology,United States,USD,3058583732224.0,24.522928,7.3818955,16.837,1.2845,0.87,34.013999,30.271,39.341998000000004,46.326,1.0,3058.583732224,0.64,25.35,-33.91,0.07
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2637858340864.0,31.559845,5.96744,17.573,1.8344,,24.285,53.3,12.224,13.139999999999999,1.0,2637.858340864,1.19,30.15,-21.74,0.15
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2213586927616.0,35.59633,65.286354,3.088,1.293,0.92,36.21,18.447,46.505,58.105,1.0,2213.586927616,1.94,36.47,-18.14,0.22
AVGO,Broadcom Inc.,Technology,United States,USD,1877769453568.0,65.8804,21.469172,45.96,0.7127,0.67,37.280998,74.018,38.848,48.988,1.0,1877.769453568,1.87,45.39,-28.67,0.15
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1535903268864.0,375.18347,18.676075,129.829,5.7618,,4.901,18.738,3.946,4.202999999999999,1.0,1535.903268864,1.76,44.47,-29.93,0.16
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1485967589376.0,21.271439,6.096987,13.822,0.9067,0.35,32.930002,35.608,32.836999999999996,40.617,1.0,1485.967589376,1.25,35.63,-33.3,0.13
MU,"Micron Technology, Inc.",Technology,United States,USD,1070535409664.0,40.811695,14.777777,28.985,0.2977,0.07,39.823002,14.902,41.486000000000004,67.624,1.0,1070.535409664,2.78,68.82,-30.28,0.16
BRK-B,Berkshire Hathaway Inc. New,Financial Services,United States,USD,1050387808256.0,14.532976,0.0009632893,-2.25,,,10.499,17.669,19.305,14.352,1.0,1050.387808256,0.05,14.41,-9.42,0.06
LLY,Eli Lilly and Company,Healthcare,United States,USD,1024744620032.0,40.7934,32.910904,29.348,1.5167,0.61,107.45899999999999,139.015,34.986,49.386,1.0,1024.744620032,0.54,38.24,-23.64,0.08
WMT,Walmart Inc.,Consumer Defensive,United States,USD,953616629760.0,42.193665,9.585633,22.862,4.6796,0.83,24.132,74.816,3.1350000000000002,4.2150001999999995,1.0,953.61662976,0.04,23.77,-15.75,0.03
JPM,JP Morgan Chase & Co.,Financial Services,United States,USD,833622704128.0,14.885646,2.4233713,,1.6582,1.92,16.465001,,33.936,43.741,1.0,833.622704128,0.83,21.67,-15.47,0.22
AMD,"Advanced Micro Devices, Inc.",Technology,United States,USD,799532384256.0,164.54027,12.398664,101.212,1.1219,,8.062999999999999,6.005,13.374,14.396,1.0,799.532384256,2.65,66.19,-27.76,0.16
ASML,ASML Holding N.V. - New York Re,Technology,Netherlands,USD,674110898176.0,58.2237,1560.6569,49.357,2.4192,0.54,52.236000000000004,12.989,29.713,36.020002,1.0,674.110898176,2.14,41.77,-17.85,0.23
XOM,Exxon Mobil Corporation,Energy,United States,USD,628995719168.0,25.547138,2.4448597,12.049,1.3845,2.75,9.873,18.261,7.7649995999999994,6.3549999999999995,1.0,628.995719168,-0.35,24.49,-15.69,-0.05
ORCL,Oracle Corporation,Technology,United States,USD,609204109312.0,38.3038,18.157038,26.885,1.3516,0.94,57.572,415.265,25.298,32.676,1.0,609.204109312,1.59,65.49,-58.25,0.08
V,Visa Inc.,Financial Services,United States,USD,607930417152.0,27.91878,17.147839,20.58,1.4618,0.83,60.349,67.233,51.679003,67.34599999999999,1.0,607.930417152,0.42,22.35,-20.38,0.12
JNJ,Johnson & Johnson,Healthcare,United States,USD,558859485184.0,26.870369,6.8818736,17.241,3.0253,2.3,26.416,67.73,21.834,27.407999999999998,1.0,558.859485184,0.1,16.91,-10.96,0.06
INTC,Intel Corporation,Technology,United States,USD,554216980480.0,,4.9722686,40.893,,,-2.911,36.028,-5.904,6.8790000000000004,1.0,554.21698048,2.36,73.88,-24.17,0.13
CSCO,"Cisco Systems, Inc.",Technology,United States,USD,489329098752.0,41.383335,10.01129,29.153,1.6881,1.38,25.229000000000003,67.541,19.685,24.992001,1.0,489.329098752,0.87,30.82,-13.57,0.14
COST,Costco Wholesale Corporation,Consumer Defensive,United States,USD,432280961024.0,48.93323,26.14813,31.131,4.753,0.61,29.152,60.257,3.01,3.6730002999999996,1.0,432.280961024,-0.02,18.81,-15.38,0.02
MA,Mastercard Incorporated,Financial Services,United States,USD,429130186752.0,28.089647,64.10639,20.577,1.5673,0.71,232.076,282.059,45.876,60.836,1.0,429.130186752,0.35,22.3,-20.91,0.1
CAT,"Caterpillar, Inc.",Industrials,United States,USD,421736448000.0,45.5996,22.602255,31.705,2.149,0.67,51.331,230.793,13.328000000000001,18.180001,1.0,421.736448,1.58,34.37,-13.88,0.23
LRCX,Lam Research Corporation,Technology,United States,USD,405747793920.0,61.448864,38.332943,51.573,1.7659,0.34,66.762,35.282,30.938998,35.042998,1.0,405.74779392,2.73,51.59,-20.01,0.24
ABBV,AbbVie Inc.,Healthcare,United States,USD,394118496256.0,108.814644,-59.216885,15.299,0.62,3.05,,,5.7860000000000005,32.156,1.0,394.118496256,0.18,24.38,-17.32,0.07
AMAT,"Applied Materials, Inc.",Technology,United States,USD,390763020288.0,42.538464,16.343561,42.026,1.5373,0.47,39.692003,30.399,29.314,31.896,1.0,390.763020288,2.27,48.01,-21.37,0.22
BAC,Bank of America Corporation,Financial Services,United States,USD,380590161920.0,13.340796,1.3870784,,0.9622,2.08,10.644,,28.956,35.955999999999996,1.0,380.59016192,0.75,21.55,-17.93,0.2
CVX,Chevron Corporation,Energy,United States,USD,376889966592.0,33.02618,2.0368977,11.079,0.8198,3.8,6.638,23.989,5.9270002,7.312,1.0,376.889966592,-0.29,22.01,-13.99,-0.04
ARM,Arm Holdings plc,Technology,United Kingdom,USD,369971822592.0,402.77908,44.483112,341.097,3.4194,,11.9540006,5.926,18.374,29.53,1.0,369.971822592,2.81,66.88,-41.47,0.18
UNH,UnitedHealth Group Incorporated,Healthcare,United States,USD,369224253440.0,30.116297,3.7715914,19.724,1.3842,2.32,12.175999599999999,73.982,2.6780000000000004,8.0469996,1.0,369.22425344,0.49,40.25,-28.96,0.08
NFLX,"Netflix, Inc.",Communication Services,United States,USD,347980398592.0,26.658066,11.184193,24.677,1.6142,,48.494998,53.788,28.521,32.303002,1.0,347.980398592,0.24,33.19,-43.35,0.04
KO,Coca-Cola Company (The),Consumer Defensive,United States,USD,342219456512.0,25.012579,10.176561,22.444,4.0696,2.67,43.372001999999995,124.943,27.800000000000004,35.055,1.0,342.219456512,-0.1,16.4,-7.89,0.01
