ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,5136305356800.0,32.47473,26.277573,30.064,0.5709,0.48,114.28799999999998,6.555,62.966,65.596,1.0,5136.3053568,1.6,35.9,-20.21,0.15
AAPL,Apple Inc.,Technology,United States,USD,4786462654464.0,39.453995,44.88843,30.021,2.6371,0.33,141.47099,79.548,27.152001999999996,32.275,1.0,4786.462654464,0.73,24.59,-13.8,0.13
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4174378172416.0,26.073933,8.657437,25.501,1.3668,0.25,38.884997,20.026,37.919000000000004,36.120999999999995,1.0,4174.378172416,1.2,30.6,-20.37,0.16
MSFT,Microsoft Corporation,Technology,United States,USD,2899615154176.0,23.248362,6.9982247,15.976,1.2268,0.92,34.013999,30.271,39.341998000000004,46.326,1.0,2899.615154176,0.53,27.64,-34.5,0.04
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2633878470656.0,29.253286,5.958436,17.492,1.299,,24.285,53.3,12.224,13.139999999999999,1.0,2633.878470656,1.15,31.24,-21.74,0.14
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2184594718720.0,36.595135,87.741104,4.763,1.0744,0.89,39.969003,15.174,49.923,60.344005,1.0,2184.59471872,2.07,39.78,-18.14,0.2
AVGO,Broadcom Inc.,Technology,United States,USD,1887855443968.0,66.245415,21.530657,44.77,0.4344,0.67,37.280998,74.018,38.848,48.988,1.0,1887.855443968,1.9,47.33,-28.67,0.14
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1592022925312.0,22.814478,6.532136,14.616,0.9392,0.33,32.930002,35.608,32.836999999999996,40.617,1.0,1592.022925312,1.2,38.88,-33.3,0.11
SPCX,Space Exploration Technologies ,Industrials,United States,USD,1518456799232.0,,19.351915,184.869,,,,73.597,-44.998002,-41.627997,1.0,1518.456799232,3.56,108.24,-45.48,0.1
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1404678307840.0,340.0091,16.69613,124.077,4.7485,,4.901,18.738,3.946,4.202999999999999,1.0,1404.67830784,1.89,44.89,-29.93,0.16
SKHY,SK hynix Inc.,Technology,South Korea,USD,1173177237504.0,24.021803,10.618739,-0.341,0.6242,,61.172000000000004,13.282,56.88999999999999,71.535003,1.0,1173.177237504,,,-22.05,0.07
MU,"Micron Technology, Inc.",Technology,United States,USD,1083630092288.0,21.673367,10.754694,15.784,0.1427,0.05,66.63799999999999,6.33,55.906,80.370003,1.0,1083.630092288,3.24,77.4,-30.28,0.15
BRK-B,Berkshire Hathaway Inc. New,Financial Services,United States,USD,1055542673408.0,14.569515,0.0009680168,-2.25,,,10.499,17.669,19.305,14.352,1.0,1055.542673408,0.01,14.55,-9.42,0.05
LLY,Eli Lilly and Company,Healthcare,United States,USD,1037104119808.0,41.402992,33.307846,29.994,1.5749,0.59,107.45899999999999,139.015,34.986,49.386,1.0,1037.104119808,0.43,38.58,-23.18,0.07
JPM,JP Morgan Chase & Co.,Financial Services,United States,USD,925611851776.0,14.919023,2.6179824,,1.7337,1.74,17.788999999999998,,34.921002,50.394000000000005,1.0,925.611851776,0.72,22.23,-15.47,0.21
AMD,"Advanced Micro Devices, Inc.",Technology,United States,USD,900629659648.0,184.72575,13.96642,120.075,1.276,,8.062999999999999,6.005,13.374,14.396,1.0,900.629659648,2.9,69.46,-27.76,0.16
