ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,4845168754688.0,30.633995,24.788105,28.998,0.6421,0.48,114.28799999999998,6.555,62.966,65.596,1.0,4845.168754688,1.58,35.55,-20.21,0.16
AAPL,Apple Inc.,Technology,United States,USD,4322488745984.0,35.977993,40.537186,27.37,2.3999,0.36,141.47099,79.548,27.152001999999996,32.275,1.0,4322.488745984,0.77,22.65,-13.8,0.16
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4223676710912.0,26.401985,8.75968,26.072,1.3768,0.25,38.884997,20.026,37.919000000000004,36.120999999999995,1.0,4223.676710912,1.17,29.75,-20.37,0.17
MSFT,Microsoft Corporation,Technology,United States,USD,2777788973056.0,22.27159,6.704197,15.049,1.1333,0.99,34.013999,30.271,39.341998000000004,46.326,1.0,2777.788973056,0.6,26.04,-33.91,0.06
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2518346891264.0,31.808424,5.6970778,16.66,1.8344,,24.285,53.3,12.224,13.139999999999999,1.0,2518.346891264,1.18,30.94,-21.74,0.15
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2263325343744.0,37.619827,97.03643,5.553,1.4599,0.81,36.21,18.447,46.505,58.105,1.0,2263.325343744,1.98,38.05,-18.14,0.21
SPCX,Space Exploration Technologies ,Industrials,United States,USD,2056622309376.0,,26.210545,232.674,,,,73.597,-44.998002,-41.627997,1.0,2056.622309376,,,-26.87,0.14
AVGO,Broadcom Inc.,Technology,United States,USD,1808594108416.0,63.358334,20.626696,44.052,0.7126,0.66,37.280998,74.018,38.848,48.988,1.0,1808.594108416,1.87,46.52,-28.67,0.15
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1433221726208.0,350.1009,17.427502,134.585,5.7864,,4.901,18.738,3.946,4.202999999999999,1.0,1433.221726208,1.8,44.04,-29.93,0.16
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1427101581312.0,20.42878,5.8554573,13.145,0.8147,0.37,32.930002,35.608,32.836999999999996,40.617,1.0,1427.101581312,1.21,36.19,-33.3,0.13
MU,"Micron Technology, Inc.",Technology,United States,USD,1186116796416.0,49.61179,16.373274,32.126,0.3813,0.05,39.823002,14.902,41.486000000000004,67.624,1.0,1186.116796416,3.05,72.88,-30.28,0.16
BRK-B,Berkshire Hathaway Inc. New,Financial Services,United States,USD,1062919077888.0,14.680072,0.0009747815,-2.25,,,10.499,17.669,19.305,14.352,1.0,1062.919077888,0.04,14.39,-9.42,0.07
LLY,Eli Lilly and Company,Healthcare,United States,USD,987228995584.0,39.39786,31.706045,28.312,1.4774,0.63,107.45899999999999,139.015,34.986,49.386,1.0,987.228995584,0.5,37.96,-23.18,0.08
WMT,Walmart Inc.,Consumer Defensive,United States,USD,950353788928.0,42.049297,10.079338,22.391,4.6127,0.84,24.132,74.816,3.1350000000000002,4.2150001999999995,1.0,950.353788928,0.0,23.86,-15.75,0.03
JPM,JP Morgan Chase & Co.,Financial Services,United States,USD,895331926016.0,16.002874,2.6027622,,1.7378,1.81,16.465001,,33.936,43.741,1.0,895.331926016,0.73,22.16,-15.47,0.21
AMD,"Advanced Micro Devices, Inc.",Technology,United States,USD,847667658752.0,174.4463,13.145118,119.921,1.327,,8.062999999999999,6.005,13.374,14.396,1.0,847.667658752,2.71,67.35,-27.76,0.16
ASML,ASML Holding N.V. - New York Re,Technology,Netherlands,USD,685449871360.0,59.860653,1593.7006,3250.977,2.8635,0.46,52.236000000000004,12.989,29.713,36.020002,1.0,685.44987136,2.16,43.72,-17.85,0.22
INTC,Intel Corporation,Technology,United States,USD,664839258112.0,,5.9647384,51.799,,,-2.911,36.028,-5.904,6.8790000000000004,1.0,664.839258112,2.4,75.31,-24.17,0.13
V,Visa Inc.,Financial Services,United States,USD,624684826624.0,28.663177,17.620428,20.769,1.4334,0.82,60.349,67.233,51.679003,67.34599999999999,1.0,624.684826624,0.31,21.35,-17.18,0.11
XOM,Exxon Mobil Corporation,Energy,United States,USD,579173482496.0,23.523567,2.2512043,11.066,1.1493,2.98,9.873,18.261,7.7649995999999994,6.3549999999999995,1.0,579.173482496,-0.37,24.6,-19.08,-0.05
JNJ,Johnson & Johnson,Healthcare,United States,USD,575517425664.0,27.70336,7.0870013,17.726,3.0061,2.32,26.416,67.73,21.834,27.407999999999998,1.0,575.517425664,-0.01,17.44,-10.96,0.05
CSCO,"Cisco Systems, Inc.",Technology,United States,USD,477504798720.0,40.518394,9.769374,29.127,1.6866,1.38,25.229000000000003,67.541,19.685,24.992001,1.0,477.50479872,0.85,31.06,-13.57,0.13
ORCL,Oracle Corporation,Technology,United States,USD,475738603520.0,28.329332,14.15738,18.893,0.9894,1.14,53.376000000000005,362.758,25.368000000000002,36.259,1.0,475.73860352,1.53,64.82,-58.25,0.08
AMAT,"Applied Materials, Inc.",Technology,United States,USD,465164959744.0,55.11571,19.455402,50.048,2.129,0.33,39.692003,30.399,29.314,31.896,1.0,465.164959744,2.32,50.14,-21.37,0.2
LRCX,Lam Research Corporation,Technology,United States,USD,464374530048.0,70.327644,43.871693,65.132,2.3771,0.25,66.762,35.282,30.938998,35.042998,1.0,464.374530048,2.83,54.38,-20.01,0.23
CAT,"Caterpillar, Inc.",Industrials,United States,USD,453333024768.0,49.11377,24.295622,35.079,2.4249,0.64,51.331,230.793,13.328000000000001,18.180001,1.0,453.333024768,1.64,35.76,-13.88,0.23
MA,Mastercard Incorporated,Financial Services,United States,USD,431250800640.0,28.244791,64.42318,20.512,1.4895,0.72,232.076,282.059,45.876,60.836,1.0,431.25080064,0.26,21.18,-20.91,0.1
COST,Costco Wholesale Corporation,Consumer Defensive,United States,USD,424710799360.0,48.17304,25.69022,30.473,4.6433,0.62,29.152,60.257,3.01,3.6730002999999996,1.0,424.71079936,-0.07,18.84,-14.93,0.02
ABBV,AbbVie Inc.,Healthcare,United States,USD,414772264960.0,114.517075,-62.32015,15.709,0.634,3.01,,,5.7860000000000005,32.156,1.0,414.77226496,0.08,25.3,-17.32,0.06
BAC,Bank of America Corporation,Financial Services,United States,USD,410963574784.0,14.2285,1.4977757,,1.0163,1.95,10.644,,28.956,35.955999999999996,1.0,410.963574784,0.67,21.61,-17.93,0.19
ARM,Arm Holdings plc,Technology,United Kingdom,USD,391333412864.0,426.03488,47.0515,406.093,3.5435,,11.9540006,5.926,18.374,29.53,1.0,391.333412864,2.98,70.95,-41.47,0.18
GE,GE Aerospace,Industrials,United States,USD,372450426880.0,44.227043,20.596869,34.692,8.5464,0.53,45.428002,116.527,17.863001,20.207000999999998,1.0,372.45042688,1.2,31.63,-20.85,0.2
UNH,UnitedHealth Group Incorporated,Healthcare,United States,USD,371658096640.0,30.770676,3.7964528,19.837,1.4092,2.28,12.175999599999999,73.982,2.6780000000000004,8.0469996,1.0,371.65809664,0.47,40.15,-28.96,0.08
MS,Morgan Stanley,Financial Services,United States,USD,356513710080.0,20.473732,3.4154854,,2.7302,1.76,16.387999999999998,502.246,24.753,40.616,1.0,356.51371008,1.18,25.91,-18.83,0.23
PG,Procter & Gamble Company (The),Consumer Defensive,United States,USD,351292456960.0,22.055555,6.5361123,15.055,4.1483,2.88,31.112000000000002,67.651,19.162000000000003,23.047,1.0,351.29245696,0.04,18.95,-15.52,0.05
CVX,Chevron Corporation,Energy,United States,USD,350481350656.0,30.658537,1.8941725,10.339,0.7056,4.07,6.638,23.989,5.9270002,7.312,1.0,350.481350656,-0.31,22.35,-17.02,-0.05
KO,Coca-Cola Company (The),Consumer Defensive,United States,USD,345532366848.0,25.254715,10.275077,22.642,4.066,2.67,43.372001999999995,124.943,27.800000000000004,35.055,1.0,345.532366848,-0.19,16.75,-7.87,-0.02
HSBC,"HSBC Holdings, plc.",Financial Services,United Kingdom,USD,327839449088.0,15.799999,7.517153,,0.9541,3.89,11.611,,34.977000000000004,50.684,1.0,327.839449088,1.28,26.95,-16.28,0.23
HD,"Home Depot, Inc. (The)",Consumer Cyclical,United States,USD,323514531840.0,23.043325,23.31489,15.459,1.8415,2.85,128.38,459.356,8.411,11.926,1.0,323.51453184,0.73,24.03,-28.81,0.18
GS,"Goldman Sachs Group, Inc. (The)",Financial Services,United States,USD,322867920896.0,19.982471,3.0719311,,1.6044,1.63,14.548,678.596,29.363,38.599998,1.0,322.867920896,1.39,28.46,-19.42,0.24
KLAC,KLA Corporation,Technology,United States,USD,319371214848.0,69.26063,54.8061,60.303,2.784,0.34,94.975996,105.4,35.661998,41.215,1.0,319.371214848,2.44,51.56,-22.41,0.2
NFLX,"Netflix, Inc.",Communication Services,United States,USD,306630361088.0,23.490324,9.85519,21.782,1.4315,,48.494998,53.788,28.521,32.303002,1.0,306.630361088,0.23,33.79,-45.62,0.04
MRK,"Merck & Company, Inc.",Healthcare,United States,USD,295391002624.0,33.69014,6.438415,11.48,5.3699,2.94,18.944,106.936,13.586001,38.604,1.0,295.391002624,0.27,27.4,-11.37,0.1
NVS,Novartis AG,Healthcare,Switzerland,USD,292663132160.0,21.974213,7.5990887,14.165,4.041,3.18,34.929,120.734,23.921,30.479,1.0,292.66313216,0.45,21.22,-12.65,0.15
SNDK,Sandisk Corporation,Technology,United States,USD,290789064704.0,66.94852,21.094019,59.16,,,39.297,1.503,34.185,69.98299999999999,1.0,290.789064704,3.68,101.85,-31.34,0.16
RY,Royal Bank Of Canada,Financial Services,Canada,USD,282004160512.0,18.703224,3.0380585,,2.5281,2.51,16.203,,33.687,45.286998,1.0,282.004160512,0.63,15.11,-10.04,0.21
AZN,AstraZeneca PLC,Healthcare,United Kingdom,USD,280737087488.0,27.303167,5.924011,14.965,1.3488,1.79,23.482999,71.815,17.188999,27.943,1.0,280.737087488,0.47,26.0,-16.15,0.12
PLTR,Palantir Technologies Inc.,Technology,United States,USD,279766302720.0,132.61363,33.10638,138.125,1.7137,,32.586999999999996,2.477,43.673,46.183997,1.0,279.76630272,1.42,51.61,-43.67,0.11
PM,Philip Morris International Inc,Consumer Defensive,United States,USD,278498869248.0,25.167606,-30.011757,17.586,2.4167,3.4,,,26.741999999999997,36.044,1.0,278.498869248,-0.04,28.33,-20.51,0.03
GEV,GE Vernova Inc.,Industrials,United States,USD,278119809024.0,30.289145,19.97684,80.013,1.9481,0.18,75.708,24.925,23.809999,5.461,1.0,278.119809024,1.88,50.73,-24.57,0.17
TXN,Texas Instruments Incorporated,Technology,United States,USD,276995833856.0,52.027348,16.508108,33.004,1.5857,1.71,32.347,83.741,29.108,37.824002,1.0,276.995833856,1.15,41.94,-29.57,0.14
DELL,Dell Technologies Inc.,Technology,United States,USD,276406796288.0,34.058914,-197.7716,20.74,0.6867,0.6,,,6.2750004,8.857000600000001,1.0,276.406796288,1.7,66.12,-32.34,0.12
WFC,Wells Fargo & Company,Financial Services,United States,USD,257453735936.0,13.003091,1.5815693,,1.4802,2.15,12.028,,26.741999999999997,29.447000000000003,1.0,257.453735936,0.67,26.68,-23.02,0.17
RTX,RTX Corporation,Industrials,United States,USD,251008319488.0,34.969982,3.787106,18.262,2.4917,1.52,11.571,57.229,8.0290005,13.182001,1.0,251.008319488,0.5,24.58,-19.32,0.13
IBM,International Business Machines,Technology,United States,USD,249013223424.0,23.446018,7.551806,17.769,2.3553,2.68,35.772,211.169,15.606,13.809,1.0,249.013223424,0.8,40.22,-30.96,0.1
C,"Citigroup, Inc.",Financial Services,United States,USD,247257497600.0,18.008696,1.2917799,,0.7941,1.65,7.649,,20.356001000000003,34.078,1.0,247.2574976,1.16,28.25,-14.76,0.21
BABA,Alibaba Group Holding Limited,Consumer Cyclical,China,USD,246151135232.0,15.7846155,1.5222303,2.5,0.3633,1.0,9.2159994,25.014,10.12,1.01499995,1.0,246.151135232,1.29,43.85,-45.31,0.12
