ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
AAPL,Apple Inc.,Technology,United States,USD,4967117094912.0,40.9431,46.58264,31.15,2.7335,0.32,141.47099,79.548,27.152001999999996,32.275,1.0,4967.117094912,0.73,24.83,-13.8,0.14
NVDA,NVIDIA Corporation,Technology,United States,USD,4602232045568.0,29.142637,23.545229,28.561,0.5426,0.51,114.28799999999998,6.555,62.966,65.596,1.0,4602.232045568,1.62,36.35,-20.21,0.15
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4117941452800.0,16.903112,6.6156473,23.182,0.9044,0.26,48.676,18.859,54.771,34.033,1.0,4117.9414528,1.23,31.56,-21.05,0.16
MSFT,Microsoft Corporation,Technology,United States,USD,2901100986368.0,23.24643,7.001811,15.984,1.2148,0.93,34.013999,30.271,39.341998000000004,46.326,1.0,2901.100986368,0.54,27.8,-34.5,0.06
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2438098845696.0,27.111244,5.515538,16.236,1.2389,,24.285,53.3,12.224,13.139999999999999,1.0,2438.098845696,1.18,31.59,-21.74,0.15
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,1943216324608.0,32.92355,78.13733,4.341,0.9521,0.97,39.969003,15.174,49.923,60.344005,1.0,1943.216324608,2.08,40.23,-21.55,0.2
AVGO,Broadcom Inc.,Technology,United States,USD,1761827225600.0,61.51495,20.093327,42.943,0.4282,0.68,37.280998,74.018,38.848,48.988,1.0,1761.8272256,1.91,47.45,-28.67,0.13
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1486526087168.0,21.318165,6.099278,13.651,0.8656,0.35,32.930002,35.608,32.836999999999996,40.617,1.0,1486.526087168,1.21,38.99,-33.3,0.11
SPCX,Space Exploration Technologies ,Industrials,United States,USD,1482754752512.0,,18.896912,168.796,,,,73.597,-44.998002,-41.627997,1.0,1482.754752512,3.0,100.24,-46.76,0.1
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1178229014528.0,276.22223,13.317264,107.061,4.5046,,4.6669997,18.373,3.671,1.4099999,1.0,1178.229014528,1.97,46.41,-39.1,0.16
BRK-B,Berkshire Hathaway Inc. New,Financial Services,United States,USD,1098183671808.0,15.149062,0.001007122,-2.25,,,10.499,17.669,19.305,14.352,1.0,1098.183671808,0.01,14.84,-9.42,0.06
WMT,Walmart Inc.,Consumer Defensive,United States,USD,908971802624.0,40.21831,9.640446,21.866,4.311,0.88,24.132,74.816,3.1350000000000002,4.2150001999999995,1.0,908.971802624,-0.02,24.71,-19.23,0.03
SKHY,SK hynix Inc.,Technology,South Korea,USD,900025024512.0,17.512432,8.014973,-0.344,0.4489,,61.172000000000004,13.282,56.88999999999999,71.535003,1.0,900.025024512,,,-34.62,0.02
JNJ,Johnson & Johnson,Healthcare,United States,USD,639900319744.0,30.803944,7.525507,19.244,4.4029,2.01,25.741999999999997,57.709,21.482,29.189999999999998,1.0,639.900319744,-0.08,18.1,-10.96,0.04
ASML,ASML Holding N.V. - New York Re,Technology,Netherlands,USD,595620003840.0,53.527443,1333.6104,2452.804,1.9347,0.57,53.942,9.092,30.114,37.057,1.0,595.62000384,2.31,45.81,-21.95,0.21
ABBV,AbbVie Inc.,Healthcare,United States,USD,465196515328.0,128.43903,-69.89647,17.675,0.4333,2.63,,,5.7860000000000005,32.156,1.0,465.196515328,0.0,26.0,-17.32,0.05
CSCO,"Cisco Systems, Inc.",Technology,United States,USD,443332591616.0,37.36877,9.070236,27.03,1.604,1.45,25.229000000000003,67.541,19.685,24.992001,1.0,443.332591616,0.87,32.85,-15.33,0.12
COST,Costco Wholesale Corporation,Consumer Defensive,United States,USD,431961669632.0,48.92165,26.128817,31.2,4.6895,0.61,29.152,60.257,3.01,3.6730002999999996,1.0,431.961669632,-0.12,19.93,-16.57,0.01
INTC,Intel Corporation,Technology,United States,USD,413002694656.0,,3.6921134,26.699,,,-10.715,48.997,-19.794,12.189999,1.0,413.002694656,2.6,78.34,-41.9,0.12
KO,Coca-Cola Company (The),Consumer Defensive,United States,USD,383311249408.0,28.012579,11.397135,24.056,4.318,2.4,42.054,113.645,28.558,34.917998,1.0,383.311249408,-0.22,18.68,-7.87,-0.0
CVX,Chevron Corporation,Energy,United States,USD,382107942912.0,33.425087,2.065098,11.216,0.7613,3.8,6.638,23.989,5.9270002,7.312,1.0,382.107942912,-0.41,22.8,-20.81,-0.06
UNH,UnitedHealth Group Incorporated,Healthcare,United States,USD,381938302976.0,31.6456,3.6458125,17.797,1.3205,2.22,14.152999,69.211,3.137,7.132999600000001,1.0,381.938302976,0.41,38.79,-28.96,0.08
GE,GE Aerospace,Industrials,United States,USD,363800526848.0,41.396694,20.624083,33.768,5.3408,0.52,48.231998,113.225,17.716,20.571,1.0,363.800526848,1.22,32.24,-20.85,0.2
HSBC,"HSBC Holdings, plc.",Financial Services,United Kingdom,USD,351881265152.0,16.958677,8.068416,,1.0313,3.62,11.611,,34.977000000000004,50.684,1.0,351.881265152,1.28,26.76,-16.28,0.23
AMAT,"Applied Materials, Inc.",Technology,United States,USD,346523598848.0,41.058327,14.493259,40.681,1.2037,0.41,39.692003,30.399,29.314,31.896,1.0,346.523598848,2.57,58.2,-39.63,0.18
ORCL,Oracle Corporation,Technology,United States,USD,339146670080.0,20.19554,9.029141,15.957,0.6779,1.67,53.376000000000005,388.87,25.368000000000002,36.202,1.0,339.14667008,1.59,66.04,-64.58,0.07
MS,Morgan Stanley,Financial Services,United States,USD,319320358912.0,16.407917,3.0694492,,2.005,2.17,,502.246,25.897,41.567,1.0,319.320358912,1.24,27.75,-18.83,0.23
LRCX,Lam Research Corporation,Technology,United States,USD,315581595648.0,47.79356,29.81451,40.083,1.556,0.39,66.762,35.282,30.938998,35.042998,1.0,315.581595648,3.05,60.82,-41.76,0.2
PM,Philip Morris International Inc,Consumer Defensive,United States,USD,309291253760.0,27.220852,,19.82,2.6093,3.01,,,25.558999999999997,40.001999999999995,1.0,309.29125376,-0.08,27.8,-18.54,0.02
NFLX,"Netflix, Inc.",Communication Services,United States,USD,306590875648.0,23.154087,10.168485,20.979,1.6204,,49.541000000000004,55.236,28.219,33.381,1.0,306.590875648,0.17,34.88,-46.49,0.04
NVS,Novartis AG,Healthcare,Switzerland,USD,301890535424.0,23.992447,7.8691044,14.88,3.6429,2.97,30.349999999999998,116.85,22.502,34.62,1.0,301.890535424,0.4,21.76,-12.65,0.15
PLTR,Palantir Technologies Inc.,Technology,United States,USD,294869368832.0,138.20226,34.893616,142.282,1.7714,,32.586999999999996,2.477,43.673,46.183997,1.0,294.869368832,1.32,52.58,-48.22,0.1
RTX,RTX Corporation,Industrials,United States,USD,290104934400.0,37.89613,4.373489,20.285,2.8131,1.34,12.274000000000001,57.02,8.276,12.696,1.0,290.1049344,0.41,25.76,-19.32,0.12
RY,Royal Bank Of Canada,Financial Services,Canada,USD,286895800320.0,18.905678,3.1179705,,2.34,2.35,16.203,,33.687,45.286998,1.0,286.89580032,0.64,15.88,-10.04,0.21
BABA,Alibaba Group Holding Limited,Consumer Cyclical,China,USD,275712212992.0,17.696922,1.7054929,2.713,0.4752,0.91,9.2159994,25.014,10.12,1.01499995,1.0,275.712212992,1.26,44.98,-49.47,0.1
WFC,Wells Fargo & Company,Financial Services,United States,USD,256658096128.0,12.190407,1.5766816,,1.6418,2.3,12.575,,27.232,37.069,1.0,256.658096128,0.64,26.76,-23.02,0.16
PANW,"Palo Alto Networks, Inc.",Technology,United States,USD,256032243712.0,273.17392,9.231017,174.59,3.535,,4.8309997000000005,7.698,7.947,-2.465,1.0,256.032243712,0.91,41.03,-36.01,0.09
TXN,Texas Instruments Incorporated,Technology,United States,USD,247764090880.0,41.29376,13.755513,27.32,1.2216,2.03,35.176,78.036,31.111,42.576997999999996,1.0,247.76409088,1.36,42.01,-24.93,0.15
MUFG,"Mitsubishi UFJ Financial Group,",Financial Services,Japan,USD,247414587392.0,16.876925,2.0721443,,1.9821,2.4,9.398,,25.767002,116.926,1.0,247.414587392,1.01,25.95,-17.28,0.21
SHEL,Shell PLC,Energy,United Kingdom,USD,244418969600.0,13.760124,1.4347897,6.159,1.256,3.63,10.697,43.324,7.013999999999999,14.873,1.0,244.4189696,0.07,21.9,-17.98,0.03
ARM,Arm Holdings plc,Technology,United Kingdom,USD,240200237056.0,261.5,28.880184,222.683,2.019,,11.9540006,5.926,18.374,29.53,1.0,240.200237056,3.09,74.74,-48.83,0.16
GEV,GE Vernova Inc.,Industrials,United States,USD,239774810112.0,25.7886,20.053013,59.061,1.6028,0.21,82.577,28.364,23.035,7.466,1.0,239.774810112,1.88,51.42,-24.57,0.15
DELL,Dell Technologies Inc.,Technology,United States,USD,238840086528.0,29.453386,-170.89227,18.479,0.6431,0.64,,,6.2750004,8.857000600000001,1.0,238.840086528,1.78,70.07,-32.34,0.1
LIN,Linde plc,Basic Materials,United Kingdom,USD,236338069504.0,33.897217,6.1314898,19.158,2.158,1.25,18.229,65.642,20.436001,28.471002000000002,1.0,236.338069504,0.16,17.97,-19.18,0.08
TM,Toyota Motor Corporation,Consumer Cyclical,Japan,USD,228342841344.0,10.683657,16.498306,6.242,,3.36,10.233,107.061,7.5920000000000005,4.566,1.0,228.342841344,0.98,26.74,-32.94,0.2
NVO,Novo Nordisk A/S,Healthcare,Denmark,USD,228081385472.0,12.339714,7.4206476,2.035,3.4428,3.54,71.402,72.086,37.205002,61.574,1.0,228.081385472,1.08,46.11,-43.67,0.13
AXP,American Express Company,Financial Services,United States,USD,223865208832.0,20.103092,6.527518,,1.5684,1.13,34.377,172.38,16.141,20.32,1.0,223.865208832,0.84,26.92,-23.9,0.18
KLAC,KLA Corporation,Technology,United States,USD,222314987520.0,48.212467,38.15064,42.806,1.9613,0.45,94.975996,105.4,35.661998,41.215,1.0,222.31498752,2.69,59.56,-43.59,0.18
SAP,SAP  SE,Technology,Germany,USD,214670458880.0,24.44021,59.440777,257.001,1.5688,1.63,18.320999,21.966,20.413,27.62,1.0,214.67045888,0.49,37.94,-49.6,0.06
IBM,International Business Machines,Technology,United States,USD,213336915968.0,20.110125,6.1922994,16.425,2.3083,2.97,34.460998,188.97,15.522,16.548,1.0,213.336915968,0.65,48.33,-37.5,0.07
C,"Citigroup, Inc.",Financial Services,United States,USD,213247868928.0,13.684607,1.1079832,,0.7129,2.02,8.529,,21.832001,36.229,1.0,213.247868928,1.18,29.06,-14.76,0.22
BHP,BHP Group Limited,Basic Materials,Australia,USD,211128074240.0,20.67413,4.185215,8.813,,3.17,24.712999,52.639,18.972998999999998,40.727999999999994,1.0,211.12807424,1.61,32.73,-19.8,0.22
AMGN,Amgen Inc.,Healthcare,United States,USD,209212522496.0,26.938152,22.764858,15.036,2.1575,2.56,101.318,623.754,20.955999,33.800998,1.0,209.212522496,0.48,27.44,-16.57,0.13
ANET,"Arista Networks, Inc.",Technology,United States,USD,198911000576.0,54.472412,14.748389,44.03,2.1644,,31.520998,,38.317,42.738998,1.0,198.911000576,1.89,55.61,-28.33,0.13
VZ,Verizon Communications Inc.,Communication Services,United States,USD,197169889280.0,12.296876,1.8879694,7.69,0.9136,5.87,15.842,179.149,11.643,20.959,1.0,197.16988928,-0.27,24.78,-17.05,-0.01
PEP,"Pepsico, Inc.",Consumer Defensive,United States,USD,196020994048.0,18.807339,8.870619,12.587,1.5471,4.14,51.507999999999996,238.949,10.785,16.836001,1.0,196.020994048,-0.17,21.57,-19.3,0.02
TMUS,"T-Mobile US, Inc.",Communication Services,United States,USD,194711355392.0,18.987448,3.5274,9.087,0.8462,2.24,17.994,214.035,11.455,25.22,1.0,194.711355392,-0.35,28.44,-34.02,-0.03
TD,Toronto Dominion Bank (The),Financial Services,Canada,USD,193273430016.0,19.369205,2.2498398,,,2.62,11.9090006,,25.194,35.381,1.0,193.273430016,0.7,17.7,-7.5,0.21
TTE,TotalEnergies SE,Energy,France,USD,192610025472.0,10.857322,1.5026067,5.717,0.6955,5.03,14.479999,48.045,9.083,12.788999,1.0,192.610025472,-0.07,24.27,-20.09,0.01
SAN,"Banco Santander, S.A. Sponsored",Financial Services,Spain,USD,191254855680.0,13.247525,1.6000307,,3.9579,1.99,13.109000000000002,,33.464,43.438998,1.0,191.25485568,1.7,33.31,-20.29,0.24
CRWD,"CrowdStrike Holdings, Inc.",Technology,United States,USD,182655352832.0,,39.415512,3058.54,5.9122,,-0.24899999,17.568,-0.598,-2.2079999,1.0,182.655352832,1.15,47.79,-37.18,0.09
SCHW,Charles Schwab Corporation (The,Financial Services,United States,USD,181687484416.0,19.029144,4.275425,,1.0656,1.21,20.283002,74.052,38.793,51.88100300000001,1.0,181.687484416,0.39,25.42,-19.83,0.1
TJX,"TJX Companies, Inc. (The)",Consumer Cyclical,United States,USD,178553372672.0,31.384466,17.169111,21.183,3.4359,1.19,61.25000000000001,136.307,9.402000000000001,11.770999999999999,1.0,178.553372672,0.11,19.69,-10.89,0.07
UNP,Union Pacific Corporation,Industrials,United States,USD,173582925824.0,23.678282,8.933289,15.832,3.2578,1.84,39.696,150.772,28.847,40.982,1.0,173.582925824,0.27,22.29,-12.28,0.11
WELL,Welltower Inc.,Real Estate,United States,USD,173312901120.0,116.463776,3.8792522,59.648,,1.4,3.836,41.375,12.149999000000001,16.561002,1.0,173.31290112,0.0,22.25,-12.61,0.04
UBS,UBS Group AG Registered,Financial Services,Switzerland,USD,169790291968.0,18.566309,1.7426994,,0.9382,2.11,10.16,,17.764,31.471002,1.0,169.790291968,1.2,26.1,-26.07,0.22
BA,Boeing Company (The),Industrials,United States,USD,169023488000.0,84.58893,27.735872,-60.193,27.7383,,169.947,828.696,2.4600001,1.7149999999999999,1.0,169.023488,1.1,32.54,-24.96,0.17
SHOP,Shopify Inc.,Technology,Canada,USD,167618052096.0,126.63725,13.441207,76.115,2.5698,,11.311,1.432,10.771,15.709999999999999,1.0,167.618052096,1.7,58.67,-46.71,0.12
DE,Deere & Company,Industrials,United States,USD,164918280192.0,34.59513,6.017611,23.748,1.4699,1.01,18.349001,376.022,10.104000000000001,17.479,1.0,164.918280192,0.64,31.6,-19.9,0.11
GILD,"Gilead Sciences, Inc.",Healthcare,United States,USD,164793565184.0,18.058502,7.0105104,12.014,2.1441,2.44,43.36,94.635,30.993,39.282000000000004,1.0,164.793565184,0.32,27.13,-21.59,0.1
QCOM,QUALCOMM Incorporated,Technology,United States,USD,164086710272.0,16.739784,6.043947,13.044,0.5143,2.26,36.083,55.979,22.308001,22.059,1.0,164.086710272,1.94,52.0,-37.75,0.15
T,AT&T Inc.,Communication Services,United States,USD,164046127104.0,7.9009905,1.4910314,7.458,1.6409,4.55,18.339,129.054,16.943,24.786,1.0,164.046127104,-0.34,24.7,-28.89,-0.02
BUD,Anheuser-Busch Inbev SA Sponsor,Consumer Defensive,Belgium,USD,163932913664.0,23.509697,11.357775,52.929,1.9246,1.66,,75.033,11.897001,26.685,1.0,163.932913664,0.39,26.81,-16.64,0.1
BX,Blackstone Inc.,Financial Services,United States,USD,161052180480.0,28.948545,11.482828,,1.5788,3.91,31.374002,62.529,22.728,54.357,1.0,161.05218048,1.21,35.29,-44.76,0.19
SMFG,Sumitomo Mitsui Financial Group,Financial Services,Japan,USD,158579228672.0,16.5298,1.6276678,,2.2292,2.31,6.8720005,,27.114,271.075,1.0,158.579228672,1.23,28.59,-20.12,0.22
RIO,Rio Tinto Plc,Basic Materials,United Kingdom,USD,152314789888.0,15.404606,2.4466448,8.285,,4.37,16.399999,35.432,17.291,25.318,1.0,152.314789888,1.32,29.18,-20.74,0.2
LLY,Eli Lilly and Company,Healthcare,United States,USD,,42.90851,34.654182,31.109,1.706,0.58,107.45899999999999,139.015,34.986,49.386,1.0,,0.41,38.22,-23.18,0.07
JPM,JP Morgan Chase & Co.,Financial Services,United States,USD,,14.775396,2.591668,,1.7475,1.68,17.788999999999998,,34.921002,50.394000000000005,1.0,,0.74,22.53,-15.47,0.21
MU,"Micron Technology, Inc.",Technology,United States,USD,,16.708117,8.2833605,13.296,0.1205,0.06,66.63799999999999,6.33,55.906,80.370003,1.0,,3.26,79.25,-39.1,0.14
AMD,"Advanced Micro Devices, Inc.",Technology,United States,USD,,143.18666,10.862012,93.131,1.0655,,8.062999999999999,6.005,13.374,14.396,1.0,,2.94,70.48,-27.76,0.15
V,Visa Inc.,Financial Services,United States,USD,,32.147343,19.006702,23.269,1.6116,0.74,60.349,67.233,51.679003,67.34599999999999,1.0,,0.23,22.13,-17.18,0.1
XOM,ExxonMobil Holdings Corporation,Energy,United States,USD,,26.38889,2.554138,12.419,1.2955,2.69,9.873,18.261,7.7649995999999994,6.3549999999999995,1.0,,-0.44,25.09,-20.11,-0.06
MA,Mastercard Incorporated,Financial Services,United States,USD,,32.599537,,23.787,1.7293,0.62,232.076,282.059,45.876,60.836,1.0,,0.19,22.23,-20.91,0.09
BAC,Bank of America Corporation,Financial Services,United States,USD,,14.103927,1.5522851,,1.0673,2.04,11.1990005,,29.524,38.305,1.0,,0.68,21.91,-17.93,0.2
CAT,"Caterpillar, Inc.",Industrials,United States,USD,,38.940796,19.320925,27.498,1.9721,0.78,51.331,230.793,13.328000000000001,18.180001,1.0,,1.7,39.14,-26.36,0.2
PG,Procter & Gamble Company (The),Consumer Defensive,United States,USD,,21.390924,6.329882,14.87,4.182,2.93,31.112000000000002,67.651,19.162000000000003,23.047,1.0,,0.0,19.66,-15.52,0.05
HD,"Home Depot, Inc. (The)",Consumer Cyclical,United States,USD,,24.007807,24.30799,16.012,1.9421,2.71,128.38,459.356,8.411,11.926,1.0,,0.71,25.34,-28.81,0.17
MRK,"Merck & Company, Inc.",Healthcare,United States,USD,,36.721127,7.0176573,12.38,12.2056,2.58,18.944,106.936,13.586001,38.604,1.0,,0.2,27.97,-11.37,0.09
GS,"Goldman Sachs Group, Inc. (The)",Financial Services,United States,USD,,15.137366,2.676347,,1.4664,1.94,16.951999,647.154,31.039,42.316002000000005,1.0,,1.46,31.32,-19.42,0.23
AZN,AstraZeneca PLC,Healthcare,United Kingdom,USD,,25.98201,5.344312,14.884,1.3575,1.85,21.965,64.225,17.021998999999997,23.459,1.0,,0.43,27.59,-21.15,0.11
TMO,Thermo Fisher Scientific Inc,Healthcare,United States,USD,,31.059269,4.1249375,21.511,1.8842,0.33,13.514999999999999,80.575,15.036,18.751,1.0,,0.63,30.77,-31.38,0.12
MCD,McDonald's Corporation,Consumer Cyclical,United States,USD,,22.40264,-150.01105,16.659,2.6235,2.75,,,31.618000000000002,44.252998,1.0,,0.03,18.12,-21.99,0.07
ABT,Abbott Laboratories,Healthcare,United States,USD,,34.951458,3.6133695,18.061,2.1592,2.41,,64.773,11.645000399999999,14.151,1.0,,0.09,26.56,-38.61,0.06
APH,Amphenol Corporation,Technology,United States,USD,,43.192528,13.219877,23.405,1.2316,0.67,36.825,133.051,17.238999999999997,27.305,1.0,,1.62,43.98,-28.19,0.16
NEE,"NextEra Energy, Inc.",Utilities,United States,USD,,19.878653,,20.755,1.9482,2.79,11.677,161.676,32.401,31.524,1.0,,0.19,21.98,-14.53,0.08
BLK,"BlackRock, Inc.",Financial Services,United States,USD,,25.873652,2.9577382,16.071,1.181,2.16,,23.635,24.089001,35.079,1.0,,1.07,26.89,-22.45,0.21
STX,Seagate Technology Holdings PLC,Technology,Singapore,USD,,72.526566,156.6455,48.548,0.517,0.36,1787.97,381.553,21.599,35.668,1.0,,2.33,71.83,-31.81,0.11
ADI,"Analog Devices, Inc.",Technology,United States,USD,,52.506687,5.1011214,29.834,0.6695,1.18,9.639000000000001,25.81,26.007998,38.076,1.0,,1.55,35.32,-20.68,0.19
DIS,Walt Disney Company (The),Communication Services,United States,USD,,15.756801,1.5808145,11.12,2.3054,1.52,11.01,41.069,11.540000000000001,15.512,1.0,,0.67,25.59,-22.16,0.15
WDC,Western Digital Corporation,Technology,United States,USD,,27.617455,,40.288,0.4124,0.12,85.920995,17.81,55.286,37.008998,1.0,,2.88,76.27,-38.08,0.14
