ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,4736416743424.0,29.946402,24.231724,28.242,0.5996,0.51,114.28799999999998,6.555,62.966,65.596,1.0,4736.416743424,1.58,35.27,-20.21,0.16
AAPL,Apple Inc.,Technology,United States,USD,4592148938752.0,37.806526,43.066116,28.807,2.4938,0.35,141.47099,79.548,27.152001999999996,32.275,1.0,4592.148938752,0.75,24.13,-13.8,0.14
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4471754588160.0,27.974045,9.274181,27.332,1.4171,0.24,38.884997,20.026,37.919000000000004,36.120999999999995,1.0,4471.75458816,1.18,29.9,-20.37,0.17
MSFT,Microsoft Corporation,Technology,United States,USD,2872872796160.0,23.033947,6.933682,15.831,1.2038,0.93,34.013999,30.271,39.341998000000004,46.326,1.0,2872.87279616,0.56,27.19,-34.5,0.06
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2626455863296.0,31.833117,5.9416447,17.444,1.8344,,24.285,53.3,12.224,13.139999999999999,1.0,2626.455863296,1.16,31.09,-21.74,0.15
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2343197212672.0,39.251953,101.69365,5.52,1.3668,0.88,36.21,18.447,46.505,58.105,1.0,2343.197212672,2.04,39.31,-18.14,0.21
SPCX,Space Exploration Technologies ,Industrials,United States,USD,2113403092992.0,,26.934185,238.899,,,,73.597,-44.998002,-41.627997,1.0,2113.403092992,,,-27.62,0.1
AVGO,Broadcom Inc.,Technology,United States,USD,1778859245568.0,62.109634,20.287575,43.345,0.4052,0.72,37.280998,74.018,38.848,48.988,1.0,1778.859245568,1.88,46.66,-28.67,0.15
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1576540176384.0,381.60907,19.170206,139.569,5.7648,,4.901,18.738,3.946,4.202999999999999,1.0,1576.540176384,1.83,44.7,-29.93,0.16
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1523790118912.0,21.820791,6.252174,13.991,0.8422,0.36,32.930002,35.608,32.836999999999996,40.617,1.0,1523.790118912,1.19,37.7,-33.3,0.12
MU,"Micron Technology, Inc.",Technology,United States,USD,1112169906176.0,22.284454,15.32995,15.862,0.1449,0.05,66.63799999999999,6.33,55.906,80.370003,1.0,1112.169906176,3.11,75.75,-30.28,0.15
BRK-B,Berkshire Hathaway Inc. New,Financial Services,United States,USD,1092618944512.0,15.067817,0.0010020187,-2.25,,,10.499,17.669,19.305,14.352,1.0,1092.618944512,0.03,14.43,-9.42,0.06
LLY,Eli Lilly and Company,Healthcare,United States,USD,1070143176704.0,42.61577,34.368935,30.942,1.57,0.57,107.45899999999999,139.015,34.986,49.386,1.0,1070.143176704,0.47,38.66,-23.18,0.08
JPM,JP Morgan Chase & Co.,Financial Services,United States,USD,904924561408.0,16.158852,2.6306484,,1.7686,1.79,16.465001,,33.936,43.741,1.0,904.924561408,0.71,22.14,-15.47,0.21
AMD,"Advanced Micro Devices, Inc.",Technology,United States,USD,900173004800.0,184.01666,13.959339,120.013,1.2404,,8.062999999999999,6.005,13.374,14.396,1.0,900.1730048,2.8,68.38,-27.76,0.16
WMT,Walmart Inc.,Consumer Defensive,United States,USD,880561422336.0,38.96127,9.339129,21.232,4.2557,0.89,24.132,74.816,3.1350000000000002,4.2150001999999995,1.0,880.561422336,0.0,24.46,-18.91,0.03
ASML,ASML Holding N.V. - New York Re,Technology,Netherlands,USD,703414206464.0,62.140617,1652.3798,3075.4,2.6453,0.5,52.236000000000004,12.989,29.713,36.020002,1.0,703.414206464,2.25,45.4,-17.85,0.22
V,Visa Inc.,Financial Services,United States,USD,679397949440.0,31.119339,19.163715,22.685,1.5893,0.74,60.349,67.233,51.679003,67.34599999999999,1.0,679.39794944,0.29,21.7,-17.18,0.11
JNJ,Johnson & Johnson,Healthcare,United States,USD,624263495680.0,30.049824,7.687268,19.407,5.0521,2.04,26.416,67.73,21.834,27.407999999999998,1.0,624.26349568,-0.02,18.34,-10.96,0.04
INTC,Intel Corporation,Technology,United States,USD,614177177600.0,,5.510213,45.154,,,-2.911,36.028,-5.904,6.8790000000000004,1.0,614.1771776,2.46,76.21,-24.17,0.13
XOM,ExxonMobil Holdings Corporation,Energy,United States,USD,565536620544.0,22.969698,2.1981988,10.916,1.1318,3.01,9.873,18.261,7.7649995999999994,6.3549999999999995,1.0,565.536620544,-0.37,24.52,-20.11,-0.05
MA,Mastercard Incorporated,Financial Services,United States,USD,471038525440.0,30.88644,70.36694,22.537,1.6596,0.65,232.076,282.059,45.876,60.836,1.0,471.03852544,0.24,21.59,-20.91,0.09
AMAT,"Applied Materials, Inc.",Technology,United States,USD,470651174912.0,55.870876,19.684864,51.517,1.5235,0.35,39.692003,30.399,29.314,31.896,1.0,470.651174912,2.42,54.91,-21.37,0.2
ABBV,AbbVie Inc.,Healthcare,United States,USD,450108129280.0,124.882355,-67.62941,17.171,0.4254,2.65,,,5.7860000000000005,32.156,1.0,450.10812928,0.06,25.98,-17.32,0.06
CSCO,"Cisco Systems, Inc.",Technology,United States,USD,449244725248.0,37.993336,9.191195,27.377,1.5639,1.49,25.229000000000003,67.541,19.685,24.992001,1.0,449.244725248,0.87,31.78,-13.57,0.13
CAT,"Caterpillar, Inc.",Industrials,United States,USD,446737350656.0,48.3992,23.942139,33.422,2.2855,0.68,51.331,230.793,13.328000000000001,18.180001,1.0,446.737350656,1.68,37.68,-13.88,0.22
LRCX,Lam Research Corporation,Technology,United States,USD,437949988864.0,65.95104,41.37524,55.676,2.0281,0.3,66.762,35.282,30.938998,35.042998,1.0,437.949988864,2.92,57.85,-20.01,0.22
BAC,Bank of America Corporation,Financial Services,United States,USD,425085796352.0,14.8635235,1.5492448,,1.0486,1.91,10.644,,28.956,35.955999999999996,1.0,425.085796352,0.66,21.76,-17.93,0.19
COST,Costco Wholesale Corporation,Consumer Defensive,United States,USD,421415747584.0,47.775265,25.490906,30.438,4.6407,0.62,29.152,60.257,3.01,3.6730002999999996,1.0,421.415747584,-0.08,19.19,-15.5,0.01
ORCL,Oracle Corporation,Technology,United States,USD,414096490496.0,24.616436,11.02454,17.875,0.7927,1.43,53.376000000000005,388.87,25.368000000000002,36.202,1.0,414.096490496,1.51,64.74,-58.25,0.08
GE,GE Aerospace,Industrials,United States,USD,395656069120.0,47.099503,21.880165,36.682,9.0855,0.5,45.428002,116.527,17.863001,20.207000999999998,1.0,395.65606912,1.19,31.49,-20.85,0.2
UNH,UnitedHealth Group Incorporated,Healthcare,United States,USD,379595259904.0,31.498867,3.8775303,20.519,1.4739,2.18,12.175999599999999,73.982,2.6780000000000004,8.0469996,1.0,379.595259904,0.43,39.73,-28.96,0.07
KO,Coca-Cola Company (The),Consumer Defensive,United States,USD,356933926912.0,26.088049,10.614125,23.324,4.3016,2.52,43.372001999999995,124.943,27.800000000000004,35.055,1.0,356.933926912,-0.21,17.3,-7.87,-0.02
MS,Morgan Stanley,Financial Services,United States,USD,350314987520.0,20.117754,3.3561003,,2.572,1.87,16.387999999999998,502.246,24.753,40.616,1.0,350.31498752,1.18,26.67,-18.83,0.23
HD,"Home Depot, Inc. (The)",Consumer Cyclical,United States,USD,349638950912.0,24.92182,25.197613,16.506,2.0178,2.6,128.38,459.356,8.411,11.926,1.0,349.638950912,0.7,24.79,-28.81,0.16
PG,Procter & Gamble Company (The),Consumer Defensive,United States,USD,347683127296.0,21.828947,6.4689574,15.106,4.2531,2.81,31.112000000000002,67.651,19.162000000000003,23.047,1.0,347.683127296,0.02,19.33,-15.52,0.04
