ticker,nome,settore,paese,valuta,mcap_local,PE,PB,EV_EBITDA,PEG,div_yield_%,ROE_%,debt_equity,margine_netto_%,margine_oper_%,fx_usd,mcap_usd_mld,beta,volatilita_%,max_drawdown_%,corr_media
NVDA,NVIDIA Corporation,Technology,United States,USD,5526523478016.0,28.934261,24.134768,27.288,0.483,0.44,117.211,16.971,63.663000000000004,66.236997,1.0,5526.523478016,1.64,37.93,-20.21,0.06
AAPL,Apple Inc.,Technology,United States,USD,4958372495360.0,39.00689,46.161682,29.652,2.7219,0.32,148.75101,78.445,27.618998,32.623002,1.0,4958.37249536,0.55,24.73,-13.8,0.13
GOOGL,Alphabet Inc.,Communication Services,United States,USD,4294663995392.0,17.63737,6.89956,24.208,1.2685,0.25,48.676,18.859,54.771,34.033,1.0,4294.663995392,1.05,30.59,-21.05,0.12
MSFT,Microsoft Corporation,Technology,United States,USD,3697921753088.0,27.728287,8.360615,19.306,1.629,0.78,34.039003,29.118,40.305,45.111000000000004,1.0,3697.921753088,0.73,34.3,-34.5,0.07
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,USD,2750293999616.0,20.513273,4.9843616,17.044,1.5326,,30.558002000000002,45.617,17.44,13.689000000000002,1.0,2750.293999616,1.15,35.82,-21.74,0.1
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,USD,2344286158848.0,33.630955,92.49813,5.161,0.8449,0.91,39.969003,16.504,49.923,60.344005,1.0,2344.286158848,2.08,40.57,-21.55,0.09
META,"Meta Platforms, Inc.",Communication Services,United States,USD,1876480229376.0,27.754143,7.1848907,17.314,0.9808,0.28,29.848000000000003,42.997,29.834998000000002,34.827000000000005,1.0,1876.480229376,1.02,41.51,-30.77,0.07
AVGO,Broadcom Inc.,Technology,United States,USD,1740179111936.0,46.556835,17.45714,33.977,0.3591,0.72,44.245000000000005,59.604,42.943999999999996,54.307,1.0,1740.179111936,1.76,45.69,-29.44,0.03
2222.SR,Saudi Arabian Oil Co.,Energy,Saudi Arabia,SAR,6202505822208.0,15.171597,3.9702692,7.329,3.9242,5.29,23.747998,19.783,22.395,41.544,0.2662973999977112,1651.7111739246564,-0.16,13.81,-9.61,-0.08
TSLA,"Tesla, Inc.",Consumer Cyclical,United States,USD,1496483495936.0,347.61465,17.22664,136.653,4.4866,,4.6669997,18.373,3.671,1.4099999,1.0,1496.483495936,1.87,45.04,-39.1,0.1
